"","bedrnavn","bedrnr","opprdato","type","fylke","COVID"
"5150","LITO INVESTMENT AS
                ","922603235","2019-04-06","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5151","MALIN AND MOM LILL HEGE LANGSETH
                ","922579024","2019-04-03","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5152","MARCUS AASTERUD
                ","922691851","2019-04-30","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5153","MARI MIDTSUNDSTAD
                ","822604722","2019-04-06","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5154","MAT-TAXI RAYON YEMANE ZEWENGHIEL
                ","922598738","2019-04-06","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5155","MATTIS KVEHAUGEN AS
                ","922667837","2019-04-26","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5156","MESNA MAT AS
                ","922559732","2019-04-10","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5157","MH PSYKOMOTORISK FYSIOTERAPI AS
                ","922632588","2019-04-11","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5158","MIHAELAS BRUKT OG ANTIK MIHAELA ALDESCU
                ","922389926","2019-04-23","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5159","MILJØ ENTREPRENØREN AS
                ","922676607","2019-04-29","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5160","MJAS INVEST AS
                ","922584346","2019-04-04","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5161","MOSVEEN KUNST OG TREDESIGN
                ","922672504","2019-04-26","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5162","NAVI HOLDING AS
                ","922668477","2019-04-26","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5163","NEDRE BRATLIEN GARD
                ","922668663","2019-04-26","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5164","NORDSTRAND UTEMILJØ
                ","922599432","2019-04-06","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5165","OIIOII AS
                ","822569072","2019-04-01","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5166","PER GYNT SETERVEG SA
                ","922652783","2019-04-23","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5167","POLITIA AS
                ","822600522","2019-04-06","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5168","PONTEM AS
                ","922664722","2019-04-25","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5169","PROSJEKTRAAD AS
                ","922670552","2019-04-26","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5170","R&S GRUPPEN AS
                ","922636079","2019-04-12","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5171","R.R HOLDING AS
                ","922651922","2019-04-23","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5172","RAFIX - RAFAL KANISZEWSKI
                ","922651809","2019-04-23","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5173","REIDULF G. WATTEN
                ","922639531","2019-04-23","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5174","RENSERISERVICE HAMAR AS
                ","922601097","2019-04-06","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5175","ROKOSJØEN CAMPING AS
                ","922622604","2019-04-10","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5176","RYSNA KRAFT AS
                ","922690022","2019-04-30","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5177","RØDFOSEN HOLDING AS
                ","822618782","2019-04-09","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5178","S.A.M. ALEXANDRU MIHAI SERBAN
                ","922656517","2019-04-24","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5179","SAMEIET GLOMGLØTT
                ","922662010","2019-04-25","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5180","SAND1-PRODUKTER SANDEN
                ","922612285","2019-04-09","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5181","SANDSJORDET AS
                ","922592586","2019-04-05","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5182","SCHAUS SNEKKERI
                ","922630747","2019-04-11","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5183","SEGELSTADSETERTUNET AS
                ","822575382","2019-04-02","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5184","SIMBRA RÅDGIVNING AS
                ","922618585","2019-04-09","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5185","SJ CONSULT AS
                ","922594511","2019-04-08","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5186","SKEIKAMPEN PANORAMA AS
                ","822625622","2019-04-10","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5187","SKOLEVEGEN 4 EIENDOM AS
                ","922591776","2019-04-05","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5188","SOLØR AUTO AS
                ","822651852","2019-04-23","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5189","SOV AS
                ","922625050","2019-04-10","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5190","STASLIN KJØTT AS
                ","922608237","2019-04-08","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5191","STENSETH BIL OG LAKK
                ","922605319","2019-04-06","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5192","STRANDBY
                ","822657672","2019-04-24","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5193","STRI PUBDRIFT AS
                ","922593272","2019-04-05","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5194","STUTTREIST AS
                ","922569193","2019-04-01","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5195","SUTTESTAD HANDEL AS
                ","922594821","2019-04-05","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5196","SVY HOLDING AS
                ","922600198","2019-04-06","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5197","TAJE BIL OG CARAVAN
                ","922669961","2019-04-26","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5198","TANDES GARASJE
                ","922598126","2019-04-06","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5199","TANNLEGE MARIE ENG AS
                ","922593264","2019-04-05","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5200","TENNSTRAND UTVIKLING AS
                ","922689652","2019-04-30","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5201","TKO CONSULT AS
                ","922569436","2019-04-01","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5202","TO TUSEN AS
                ","822619762","2019-04-11","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5203","TOTAL DIAMANT VERKTØY AS
                ","922601070","2019-04-06","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5204","TRE-VERK V/STEFFEN WOLTER
                ","922629560","2019-04-11","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5205","TROND GERHARD RØKLAND
                ","985733899","2019-04-16","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5206","TUNING IN TO KIDS EUROPE AS
                ","922619336","2019-04-09","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5207","TØMTE BOLIGSAMEIE
                ","921634854","2019-04-09","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5208","TØNSETBOHEMEN AS
                ","922628629","2019-04-11","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5209","VALDRES GRUPPEN AS
                ","922612463","2019-04-10","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5210","VESTSIDE BIL
                ","922531544","2019-04-08","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5211","VTV FINANS AS
                ","922581002","2019-04-10","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5212","YT MEDIA AS
                ","822574122","2019-04-02","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5213","ØST DRIFT AS
                ","922606579","2019-04-10","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5214","ØSTBORG HOLDING AS
                ","922619301","2019-04-09","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5215","ØVRE GRIMÅS AS
                ","922085897","2019-04-02","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5216","ØYER HELSE KLINIKK AS
                ","922570787","2019-04-01","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5217","ÅSLUND ENTREPRENØR AS
                ","922689318","2019-04-30","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5218","A J TRANSPORT ARNSTEIN JOHANSEN
                ","922788081","2019-05-22","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5219","A. WETTING HOLDING AS
                ","922741174","2019-05-11","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5220","ADVOKATFIRMAET MEJDELL JAKOBSEN AS
                ","922724709","2019-05-09","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5221","AHMED HASSAN JAMA
                ","922822204","2019-05-29","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5222","ALF ØSTBYE HOLDING AS
                ","922822441","2019-05-29","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5223","ALIBABA PROSJEKTVASK OG BYGG MINA TAJIK
                ","922786623","2019-05-22","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5224","ANDY LAU
                ","922702624","2019-05-22","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5225","AQUATIQ SENSE AS
                ","922723427","2019-05-13","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5226","ARIA FRISØR AS
                ","922773157","2019-05-21","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5227","ASPENS AS
                ","922753571","2019-05-16","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5228","BAG NORDIC AS
                ","922674388","2019-05-14","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5229","BEITOSTØLEN SPORTSHYTTER AS
                ","922736146","2019-05-10","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5230","BEITOSTØLEN VELKOMSTSENTER AS
                ","922767904","2019-05-20","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5231","BENZ HOLDING AS
                ","922695598","2019-05-02","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5232","BEST REGNSKAP AS
                ","922662142","2019-05-08","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5233","BIL MESTEREN ADRIAN DUMITRU MICHELSEN
                ","922782172","2019-05-23","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5234","BJØRGESÆTRA AS
                ","922708916","2019-05-06","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5235","BJØRGESÆTRA UTVIKLING AS
                ","822708862","2019-05-06","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5236","BJØRKESTØLEN HELÅRSCAMPING V/LENE BERGENE
                ","922769745","2019-05-20","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5237","BJØRN TØRAASEN
                ","984592884","2019-05-02","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5238","BLH UTVIKLING AS
                ","822798012","2019-05-24","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5239","BOBIL INNLANDET AS
                ","922748284","2019-05-14","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5240","BREKKA VANNVERK SA
                ","922710392","2019-05-08","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5241","BRENT LEIRE AS
                ","922674345","2019-05-03","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5242","BYGGMESTER MARIUS OLSBY AS
                ","922703213","2019-05-04","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5243","BÆKKEVOLD DA
                ","922743207","2019-05-13","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5244","BÅTSTAD ANLEGG
                ","922084165","2019-05-22","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5245","CAMILLA DALBY
                ","922598657","2019-05-21","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5246","CHUTKO HOLDING AS
                ","922822344","2019-05-29","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5247","DANIELLA CS DANIELLA CONTRERAS SKINNES
                ","822705952","2019-05-04","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5248","DOKKEDALEN AS
                ","922724881","2019-05-09","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5249","DRØMME-GÅRDEN KETIL JOHNNY WISLØFF
                ","922766487","2019-05-18","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5250","EA BYGGSERVICE AS
                ","822724922","2019-05-09","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5251","EIDSKOG BIL OG RUST SERVICE PER-GUNNAR THUE NYMOEN
                ","922706476","2019-05-04","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5252","EIERSEKSJONSSAMEIET SOMMERENGA
                ","922804591","2019-05-27","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5253","ELDREHÅND AS
                ","922821178","2019-05-29","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5254","ESPESETH MASKINFORMIDLING
                ","922751374","2019-05-14","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5255","EXEGIGYM AS
                ","922724156","2019-05-09","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5256","EXPLORE SKJÅK AS
                ","922830053","2019-05-31","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5257","F A BYGGSERVICE FRANK A DAHL
                ","922693153","2019-05-02","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5258","FANGBLIKK AS
                ","922724474","2019-05-09","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5259","FEELGOOD RINGEBU AS
                ","922761094","2019-05-21","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5260","FG-HOLDING AS
                ","922828903","2019-05-31","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5261","FOLKETS KJØKKEN AS
                ","922720851","2019-05-08","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5262","FOREST IN DROPS AS
                ","922716803","2019-05-29","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5263","FOSSMO RACING
                ","922739528","2019-05-13","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5264","FOSSUM-HOLDING AS
                ","922821984","2019-05-31","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5265","FRISØR LISBETH OLSEN
                ","922738750","2019-05-11","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5266","FRK MELBY GRUNN OG BANE AS
                ","822748252","2019-05-14","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5267","FRON VED DA
                ","922705887","2019-05-04","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5268","FTL CAPITAL AS
                ","922712271","2019-05-07","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5269","G J HOLDING AS
                ","922712913","2019-05-07","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5270","GAMLEVEGEN 87 AS
                ","922713138","2019-05-07","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5271","GARDE AS
                ","922698643","2019-05-21","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5272","GAUPEN PLANTER AS
                ","922719195","2019-05-08","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5273","GAUSDAL SKOG AS
                ","922808139","2019-05-27","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5274","GH GLASS AS
                ","922715858","2019-05-07","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5275","GJØVIK ENTREPRENØR AS
                ","922760837","2019-05-16","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5276","GLOMMA ANLEGG OLE REIDAR STEMSRUDHAGEN
                ","919475595","2019-05-11","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5277","GODT LAGA AS
                ","922753520","2019-05-15","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5278","GRANUMSVEGEN 41-43-45-47-49
                ","922725411","2019-05-09","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5279","GRAV-LUNDEN STEIN-ARNE LUNDE
                ","922728143","2019-05-14","Rettelse av foretaksnavn                          
                ","Innlandet","Før"
"5280","GRAV-LUNDEN STEIN-ARNE LUNDEN
                ","922728143","2019-05-10","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5281","GREAT EXPECTATIONS TOOLBOX AS
                ","922821836","2019-05-29","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5282","GUDBRANDSDAL RAIL AS
                ","922544913","2019-05-28","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5283","HAFJELL APARTMENTS AS
                ","922698384","2019-05-03","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5284","HAGENS GRAVESERVICE AS
                ","922693749","2019-05-02","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5285","HAMMERMO FUS BARNEHAGE AS
                ","922811636","2019-05-27","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5286","HANS KRISTIAN ONSHUS
                ","922782369","2019-05-24","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5287","HAUGEN-STRAND HOLDING AS
                ","922830371","2019-05-31","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5288","HENDRIX HAIR GJØVIK AS
                ","922820236","2019-05-28","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5289","HOVSLAGER HELGEMO
                ","922721130","2019-05-08","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5290","HØSBJØRVEGEN 2A AS
                ","922742642","2019-05-13","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5291","HØSBJØRVEGEN 2B AS
                ","922742650","2019-05-13","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5292","HØSBJØRVEGEN 2C AS
                ","922742626","2019-05-13","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5293","HÅRFIN STINE MADSSTUEN RØSTE
                ","922765375","2019-05-18","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5294","INNLANDET MOTOR V/ ALMENNINGEN
                ","822694632","2019-05-02","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5295","INNLANDET UTSTYRPARK AS
                ","922789053","2019-05-22","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5296","IVAN EIENDOM MOELV AS
                ","922773394","2019-05-21","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5297","IVAN FORVALTNING AS
                ","922773041","2019-05-21","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5298","JAN ERLING YRI
                ","922729662","2019-05-10","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5299","K.R.K SERVICE KENT ROSTAD KRISTIANSEN
                ","922695911","2019-05-02","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5300","KANESTRØM HOLDING AS
                ","922748268","2019-05-14","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5301","KENNETH HOLTHE
                ","913183851","2019-05-14","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5302","KIOSK NORGE AS
                ","922660654","2019-05-03","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5303","KLUKE AGRI AS
                ","922789754","2019-05-22","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5304","KOHL AS
                ","922820155","2019-05-28","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5305","KONTROLLØREN AS
                ","922753547","2019-05-15","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5306","KRABY VEDLIKEHOLD AS
                ","922790108","2019-05-22","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5307","KREATE AS
                ","922708797","2019-05-06","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5308","KRISTIAN KOLSTAD FURULUND
                ","822729592","2019-05-10","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5309","KROKETBEKKEN HYTTEFELT AS
                ","922152349","2019-05-27","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5310","KULFILM AS
                ","922740879","2019-05-11","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5311","KWAT HOLDING AS
                ","922426465","2019-05-09","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5312","LANULLVA HAMAR AS
                ","922766622","2019-05-18","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5313","LEIEBIL INNLANDET AS
                ","922699542","2019-05-03","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5314","LEILA'S SALONG AS
                ","922761175","2019-05-20","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5315","LEIRA EIENDOM AS
                ","922767009","2019-05-20","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5316","LENA K. SØRPEBØL
                ","922741395","2019-05-11","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5317","LHHU AS
                ","922741212","2019-05-13","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5318","LILLEGULL GRY-MONA NORDLI
                ","922796262","2019-05-23","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5319","LILLEHAMMER 08STHLM INTERIØRTRÆ AS
                ","922720452","2019-05-08","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5320","LILLEHAMMER SPA AS
                ","922699836","2019-05-03","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5321","LINA SILICKIENE
                ","922783446","2019-05-22","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5322","LOBIT AS
                ","922789487","2019-05-22","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5323","LOMSDALEN BIL & CARAVAN AS
                ","922707278","2019-05-06","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5324","LUNNAKER OG SOLBRO VANNVERK SA
                ","922243662","2019-05-04","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5325","M-P EIENDOM AS
                ","922699119","2019-05-03","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5326","M-P HOLDING AS
                ","922699127","2019-05-03","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5327","MARISAGVEGEN EIENDOM AS
                ","922773289","2019-05-21","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5328","MASSASJE & VELVÆRE ASTRID VIVIAN NILSEN
                ","922787905","2019-05-22","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5329","MJØSA TOMTEUTVIKLING AS
                ","922742685","2019-05-13","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5330","MJØSHUS AS
                ","922758700","2019-05-16","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5331","MODD BYGGETJENESTER DOMINIK RYBA
                ","919896043","2019-05-23","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5332","MOEN HYTTESERVICE AS
                ","922821909","2019-05-29","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5333","MYPOWER SOLAR AS
                ","922710899","2019-05-06","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5334","MØBEL AS
                ","822821952","2019-05-29","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5335","NARUD EIENDOM AS
                ","922711992","2019-05-07","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5336","NORD KAPITAL INVEST AS
                ","922699372","2019-05-03","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5337","NORDRE RINGSAKER RESTAURANTDRIFT AS
                ","922718350","2019-05-08","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5338","NYE NORSK BRØNNBORING AS
                ","922768390","2019-05-20","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5339","NYGÅRD DATASERVICE
                ","922789126","2019-05-22","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5340","NYSNE AS
                ","822748872","2019-05-15","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5341","OKA EIENDOM AS
                ","922610266","2019-05-07","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5342","OLIVEN MARKET AS
                ","922790086","2019-05-22","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5343","OUTDOOR FINNSKOGEN AS
                ","922716706","2019-05-08","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5344","PERSONALKONSULENTEN AS
                ","922760845","2019-05-16","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5345","PERSSONS RUBB & STUBB
                ","922732736","2019-05-10","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5346","PETIT INTERIØR CELINA LINDEBORG
                ","922732450","2019-05-10","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5347","PRØVEN TOMTEUTVIKLING AS
                ","922797862","2019-05-24","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5348","QR TECHNOLOGY
                ","922700842","2019-05-25","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5349","RAEDERGAARD HOLDING AS
                ","922753911","2019-05-15","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5350","RAUFOSS SUSHI PHILIP NGUYEN
                ","922705135","2019-05-04","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5351","RESERVEN AS
                ","922828105","2019-05-31","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5352","RM SERVICE ROBIN MARTINSEN
                ","922702780","2019-05-04","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5353","RU INVEST AS
                ","922758751","2019-05-16","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5354","RØDFOSEN PROSJEKT AS
                ","922724113","2019-05-23","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5355","RØMONYSETRA UTVIKLING AS
                ","922830312","2019-05-31","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5356","SAMEIET FAGERÅSEN RESORT G
                ","822798942","2019-05-24","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5357","SAMEIET HELLANDSKOLLEN
                ","922798435","2019-05-24","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5358","SAMEIET HORISONT 1
                ","922799024","2019-05-24","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5359","SAMEIET IDRETTSVEIEN
                ","922325359","2019-05-29","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
"5360","SAMEIET NORDRE HAVE
                ","922705054","2019-05-04","Nyregistrering i Foretaksregisteret               
                ","Innlandet","Før"
