"","bedrnavn","bedrnr","opprdato","type","fylke","COVID"
"2415","BYHOLTS KREATIVE
                ","921877366","2018-12-13","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2416","CAE HOLDING AS
                ","921839405","2018-12-06","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2417","CEMIT PRODUCTS AS
                ","921891806","2018-12-17","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2418","DELINI FUEL AS
                ","921864000","2018-12-11","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2419","DIGIDRIFT AS
                ","921903499","2018-12-18","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2420","EMPRESA HOLDING AS
                ","921876882","2018-12-13","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2421","ENERGISTOPP AS
                ","821863902","2018-12-11","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2422","EQVISION AS
                ","921817886","2018-12-03","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2423","GAUSTATOPPEN SLOPESTYLE AS
                ","921848668","2018-12-08","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2424","GUMPI H AS
                ","921884249","2018-12-17","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2425","H24 HOLDING AS
                ","921825668","2018-12-04","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2426","HAMANI HOLDING AS
                ","921885652","2018-12-15","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2427","HANNE ROSENVOLD INVEST AS
                ","921882572","2018-12-15","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2428","HAUGERØD & NILSEN AS
                ","921885563","2018-12-15","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2429","HENRIK ROSENVOLD INVEST AS
                ","921882238","2018-12-15","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2430","HENTIÅSEN UTVIKLING AS
                ","921963866","2018-12-19","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2431","HOMDRUM AS
                ","821884152","2018-12-14","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2432","HOPPESTAD GÅRD AS
                ","921966229","2018-12-20","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2433","JENSÅS INVEST AS
                ","921887515","2018-12-17","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2434","JOHN FEGRI BRUKTHANDEL
                ","921848870","2018-12-07","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2435","JT-RETAIL AS
                ","921860382","2018-12-11","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2436","K. FLOM HOLDING AS
                ","921877005","2018-12-13","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2437","KJØRBEKKSVINGEN 25 SKIEN AS
                ","921793812","2018-12-03","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2438","KRAGERØ KRYMPEPLAST AS
                ","821863392","2018-12-11","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2439","KRUSKI H AS
                ","921891997","2018-12-17","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2440","LAVINE AS
                ","821831202","2018-12-05","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2441","LISTIS AS
                ","921958226","2018-12-19","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2442","LIVETPÅNISTÅS MERETHE NYKÅS
                ","921902174","2018-12-18","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2443","M. L. KRISTIANSEN
                ","921877528","2018-12-13","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2444","MERCEDESDELER V/ SIMONSEN
                ","921852614","2018-12-10","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2445","MILLE MIGLIA INVEST AS
                ","921819064","2018-12-03","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2446","MÆLAGATA BORETTSLAG
                ","921705743","2018-12-06","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2447","N.A HOLDING AS
                ","921865376","2018-12-13","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2448","NANOATTEN AS
                ","921837321","2018-12-05","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2449","NIGARD KILE VA AS
                ","921831145","2018-12-05","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2450","NIPE INVEST AS
                ","921975198","2018-12-21","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2451","NORDSIA AS
                ","921861141","2018-12-11","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2452","NOTODDEN PUKK AS
                ","921903294","2018-12-18","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2453","OPTIMAL MARKETING AS
                ","921966385","2018-12-27","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2454","PANORAMA UTVIKLING TELEMARK AS
                ","921861974","2018-12-11","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2455","RAJOOL AS
                ","921859562","2018-12-11","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2456","REJ AS
                ","921967616","2018-12-20","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2457","RØDMYR NORD AS
                ","921878788","2018-12-13","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2458","RØNNING UTLEIE AS
                ","921859996","2018-12-11","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2459","S-Ø MASKIN AS
                ","921954387","2018-12-18","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2460","SARA RYDLAND NÆRUM
                ","920843980","2018-12-05","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2461","SCHANKEBYGG EIENDOM AS
                ","921969198","2018-12-20","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2462","SCHEEN JAZZORKESTER
                ","921903642","2018-12-18","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2463","SEASONSHOPNORGE CELINA BERNTSEN
                ","821763142","2018-12-04","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2464","SIMEN RIVRUD BERGSLAND
                ","921968353","2018-12-20","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2465","SKJENK Å PREIK TOM KJETIL OLSEN
                ","921711719","2018-12-03","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2466","SKOMVÆR NÆRING AS
                ","921891571","2018-12-17","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2467","SOLODUO AS
                ","821955742","2018-12-18","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2468","SSP MOTORSENTER AS
                ","921813198","2018-12-18","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2469","STEINSERVICE AS
                ","921860617","2018-12-11","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2470","STOREFJELL HOLDING AS
                ","921870604","2018-12-13","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2471","SUVER1 HOLDING AS
                ","921861982","2018-12-11","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2472","TAVOID DARREN JERMAINE WILLIAMS-VALEN
                ","821842212","2018-12-10","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2473","TEKNIKERGATA 16 AS
                ","921895712","2018-12-18","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2474","TELEMARK BYGG SERVICE AS
                ","821798132","2018-12-11","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2475","TELEMARKSGATA 1 SKIEN AS
                ","921793782","2018-12-03","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2476","TJØNNHEIM HOLDING AS
                ","921903227","2018-12-18","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2477","TK VENTILASJONSSERVICE AS
                ","821820782","2018-12-03","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2478","TRIGG AS
                ","921789742","2018-12-03","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2479","VALA'S LYDTJENESTER
                ","921973845","2018-12-21","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2480","VESTERNESVEIEN VEILAG SA
                ","919682035","2018-12-13","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2481","WEBHUND AS
                ","921816979","2018-12-03","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2482","YARA BIRKELAND AS
                ","921836600","2018-12-05","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2483","YEE YEE INVEST AS
                ","921833083","2018-12-05","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2484","ZÅBRA EIENDOM AS
                ","821888662","2018-12-14","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2485","ZÅBRA FRISØR AS
                ","921888929","2018-12-14","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2486","ZÅBRA HOLDING AS
                ","921882769","2018-12-13","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2487","ÅMDALS VERK UTLEIGE OG SERVICE AS
                ","921794347","2018-12-04","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2488","AGV LANDSKAP AS
                ","922021694","2019-01-07","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2489","AINFRA AS
                ","922090882","2019-01-21","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2490","ANNALYSE AS
                ","921991061","2019-01-03","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2491","AQUAPARTNER TELEMARK AS
                ","922090408","2019-01-21","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2492","AUTOSTRADA BIL AS
                ","922078165","2019-01-17","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2493","BEKKHUS BYGG OG ENTREPRENØR ESPEN BEKKHUS KITTILSEN
                ","922045690","2019-01-11","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2494","BERGSLAND ENTREPRENØR AS
                ","922152357","2019-02-01","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2495","BJØRNSTADENGA II BORETTSLAG
                ","921995229","2019-01-03","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2496","BLACK DIAMOND FOLIERING STUDIO BY ALEKSEY ALEKSEJS SHISHOVS
                ","922120315","2019-01-25","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2497","BLÅBÆRVEGEN BORETTSLAG
                ","922064687","2019-01-16","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2498","BRØDRENE HENRIKSEN EIENDOM AS
                ","922138850","2019-01-30","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2499","BUY IT NOW AS
                ","922025436","2019-01-08","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2500","BYGGMESTER H&H AS
                ","922077975","2019-01-17","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2501","BØLEVEGEN UTBYGGING AS
                ","922063591","2019-01-31","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2502","CASPER HOLMBERG HOLDING AS
                ","922070369","2019-01-16","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2503","DAMAS AS
                ","922031827","2019-01-18","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2504","DB SERVICES AS
                ","922098069","2019-01-22","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2505","DYPINGEN AS
                ","822084362","2019-01-18","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2506","EIDSBORG KAPP & SVEIS DA
                ","922107130","2019-01-24","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2507","ENA DRIFT OG RENHOLD AS
                ","922078653","2019-01-18","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2508","FIRMA AV JONUSIENE
                ","822034292","2019-01-09","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2509","FLINTS KEBAB OG GRILL - AYAD KADIR
                ","922041652","2019-01-10","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2510","FRIGSTAD MUSIKK
                ","922059888","2019-01-15","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2511","G.M HOLDING AS
                ","822133312","2019-01-29","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2512","G.T ELEKTRODISTRIBUSJON AS
                ","822096212","2019-01-22","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2513","GASIHAUG AS
                ","922055130","2019-01-14","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2514","GK GASS AS
                ","922140138","2019-01-31","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2515","GLIBBER AS
                ","922126593","2019-01-28","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2516","H18 BYGG AS
                ","922045593","2019-01-18","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2517","H18 VERKTØY AS
                ","922045844","2019-01-11","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2518","HAGESTRAND HUDPLEIE TONE METTE HAGESTRAND BRATTEKLEIV
                ","922041164","2019-01-10","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2519","HALVORSEN BYGG & INNREDNING
                ","915724973","2019-01-28","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2520","HAMMONDGÅRDEN EIENDOM AS
                ","922104875","2019-01-23","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2521","HANSEN UNDERHOLDNING
                ","921992203","2019-01-03","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2522","HERØYA GRILLEN RAAD AMSHATAT
                ","922145547","2019-01-31","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2523","HOKKSUND EIENDOM AS
                ","922131244","2019-01-29","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2524","HØGVOLL AS
                ","922127891","2019-01-29","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2525","HÅVUNDVEIEN 214 AS
                ","922068100","2019-01-16","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2526","INGMA HOLDING AS
                ","922015759","2019-01-04","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2527","IVRIGHUND KATARINA S. BRÅTHEN
                ","922096007","2019-01-22","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2528","JAKA EIENDOM AS
                ","922031266","2019-01-09","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2529","JARAND STRAUMSNES
                ","922076715","2019-01-17","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2530","JÅS EIENDOM AS
                ","922016429","2019-01-04","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2531","K EIKA AS
                ","922106819","2019-01-24","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2532","KAFE LEONIE MARLEEN HEEMSKERK
                ","922136394","2019-01-30","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2533","KAMPEN PUB AS
                ","922107211","2019-01-24","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2534","KB BYGG & ANLEGG AS
                ","822124062","2019-01-28","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2535","KC INVEST AS
                ","922151520","2019-02-01","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2536","KESAR AS
                ","922015961","2019-01-04","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2537","KIM ØVERLAND
                ","921559380","2019-01-11","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2538","KJELL TVEITEREID
                ","997904370","2019-01-04","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2539","KRAGERØ FESTIVALDRIFT AS
                ","922077495","2019-01-17","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2540","LIA-BIA V/TROND ENGEBRETSEN
                ","922136564","2019-01-30","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2541","LINDEBØ TRANSPORT AS
                ","822061702","2019-01-15","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2542","LUN DRUE AS
                ","922148961","2019-02-01","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2543","MESTHUS AS
                ","922099014","2019-01-22","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2544","MICROTRANS AS
                ","922090386","2019-01-21","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2545","MIDT-TELEMARK FORSIKRING AS
                ","922096961","2019-01-28","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2546","MIDTBØLIANE VEGLAG SA
                ","921656963","2019-01-04","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2547","MILAND SERVICE
                ","922067430","2019-01-16","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2548","MUB HOLDING AS
                ","922055262","2019-01-14","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2549","MUTANS AS
                ","822018602","2019-01-07","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2550","NORDIC SEAWEED AS
                ","922098530","2019-01-22","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2551","NORDISK PUKK OG SAND AS
                ","922030774","2019-01-09","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2552","NYE TELEMARK ELEKTROSERVICE AS
                ","921792247","2019-01-03","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2553","OLSENS ENKE NOTODDEN AS
                ","821996902","2019-01-03","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2554","ORIGAMI PAPERWORKS AS
                ","922077746","2019-01-17","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2555","PANORAMAHOLDING AS
                ","922015724","2019-01-07","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2556","PBDEAL JOHNSEN
                ","922120749","2019-01-29","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2557","PROELKO SOLHEIM
                ","922058059","2019-01-15","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2558","RAMBO CONSULTING AS
                ","922077827","2019-01-17","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2559","RESPONSEN AS
                ","922123950","2019-01-28","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2560","RJUKAN HEALTH RESORT AS
                ","922025215","2019-01-08","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2561","RØNHOLT HOLDING AS
                ","822054692","2019-01-14","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2562","RØSSUM LOGGING V/MATS MYRA RØSSUM
                ","817478662","2019-01-24","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2563","SALMANOR AS
                ","922037019","2019-01-10","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2564","SB-INVEST AS
                ","922038422","2019-01-10","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2565","SIM SERVICES AS
                ","922054193","2019-01-14","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2566","SIO RØR AS
                ","922053278","2019-01-14","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2567","SKAGERAK BEMANNING AS
                ","921893701","2019-01-04","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2568","SKJERKØYA HAVNETERMINAL AS
                ","922048150","2019-01-11","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2569","SOFITIAN AS
                ","921995024","2019-01-04","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2570","STEINARJOHNSEN STEINAR JOHNSEN
                ","921985150","2019-01-03","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2571","STORM-INVEST AS
                ","922112665","2019-01-24","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2572","STUBBERØD BIL OG MASKIN AS
                ","922139016","2019-01-30","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2573","T.C.T HOLDING AS
                ","922031002","2019-01-09","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2574","T.M.S HOLDING AS
                ","922133344","2019-01-29","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2575","TANGEDAL JOHANSEN HOLDING AS
                ","922090165","2019-01-21","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2576","TELEMARK GJENVINNING AS
                ","922039232","2019-01-10","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2577","TELEMARK TOPPIDRETT UNGDOMSSKOLE PORSGRUNN AS
                ","922079129","2019-01-17","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2578","TELEMARK-CIDER HELGE HOLTAN
                ","922014116","2019-01-04","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2579","THE ROOM NORGE AS
                ","822015042","2019-01-04","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2580","TIP TOP AS
                ","922063338","2019-01-15","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2581","TONIKA FRISØR OG VELVÆRE AS
                ","922103887","2019-01-23","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2582","TOTAK EIGENDOM AS
                ","922146810","2019-01-31","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2583","TROMMEDALEN INVEST AS
                ","922122709","2019-01-28","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2584","TVEITANLIA BOLIG AS
                ","922128405","2019-01-29","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2585","TØI AS
                ","922055084","2019-01-29","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2586","UGLA BOKANTIKVARIAT ANS
                ","922051917","2019-01-28","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2587","ULEFOSS MATHUS AS
                ","922133166","2019-01-31","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2588","VÄTTERLEDENS DESTINASJONSUTVECKLING AS
                ","921978073","2019-01-17","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2589","VEI OG MASKINTJENESTER AS
                ","921997019","2019-01-03","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2590","VIBEKE DESIGN Vibeke Svenningsen
                ","993127396","2019-01-18","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2591","VIDAR JENSEN SERVICE AS
                ","821387892","2019-01-16","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2592","VIKTORIA HOLDING AS
                ","921967470","2019-01-08","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2593","WESTMASTA AS
                ","922068526","2019-01-16","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2594","YOTA AS
                ","921835922","2019-01-03","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2595","ZOO COMICS AS
                ","922038899","2019-01-10","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2596","ØYSTEIN EKLUND HOLDING AS
                ","922149070","2019-02-01","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2597","A.SALTE
                ","922306303","2019-02-28","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2598","AINFRA SPRENGNINGSTEKNIKK AS
                ","922285659","2019-02-28","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2599","AMUNDSEN-BYGG HOLDING AS
                ","922266603","2019-02-21","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2600","ARNE JONASSEN
                ","922282706","2019-02-25","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2601","ARNE'S MONTASJE AS
                ","822162932","2019-02-04","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2602","ASSET 14 AS
                ","822229662","2019-02-15","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2603","ASSET 9 AS
                ","922229678","2019-02-15","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2604","ASTA KONSULENTER AS
                ","922207763","2019-02-12","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2605","ASTA UTVIKLING AS
                ","922207682","2019-02-12","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2606","AUTO DEAL ALI NASER JASIM AL-YASSIR
                ","815200152","2019-02-09","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2607","BANKIER TOM KRISTENSEN
                ","995382164","2019-02-16","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2608","BARCLAY FRISØR AS
                ","922261245","2019-02-21","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2609","BERGSLAND ENTREPRENØR AS
                ","922152357","2019-02-01","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2610","BIRGITTE LIE ANDERSEN/LIE HVALEN PONNYSTALL
                ","822161332","2019-02-04","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2611","BR-TS AS
                ","922229619","2019-02-15","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2612","BREVIK ELEKTRO AS
                ","922189838","2019-02-09","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2613","BSP BYGG AS
                ","922200122","2019-02-11","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2614","BUTIKKDRIFT LANGESUND SENTRUM AS
                ","922177325","2019-02-07","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2615","BYGGMESTER BRUBAKKEN
                ","922263493","2019-02-20","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2616","BYJAKRATHUM MEE NATHALIE JAKRATHUM
                ","922242380","2019-02-28","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2617","CASMED AS
                ","922155631","2019-02-02","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2618","CHAM FRISØR V/ BUI
                ","922282048","2019-02-25","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2619","CHILI MASALA AS
                ","822272312","2019-02-21","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2620","CULTURE CENTER TUDDAL NORWAY (CCTN) AS
                ","822321712","2019-03-01","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2621","DAG MORGAN BAKKEN AS
                ","922222967","2019-02-14","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2622","DEILA MULTISERVICE
                ","922167230","2019-02-05","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2623","EAEX AS
                ","922263876","2019-02-20","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2624","FOSSHEIM SMÅBRUK AS
                ","922188513","2019-02-09","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2625","FRISK-TRENINGSSENTER AS
                ","922164541","2019-02-04","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2626","FTS HOLDING AS
                ","922112428","2019-02-06","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2627","GAMLE BREVIKSVEG 110 AS
                ","922265658","2019-02-21","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2628","GAMLE SKIEN AS
                ","822285562","2019-02-26","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
"2629","GAUSTA HYTTEUTLEIE AS
                ","922185212","2019-02-08","Nyregistrering i Foretaksregisteret               
                ","Telemark","Før"
