"","bedrnavn","bedrnr","opprdato","type","fylke","COVID"
"400","IFJORD ARCTIC AS
                ","919790040","2017-10-25","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"401","JT ELEKTRO ANS
                ","919725354","2017-10-14","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"402","KAPPA REGNSKAP AS
                ","919695730","2017-10-10","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"403","KLØYVA AS
                ","919698918","2017-10-11","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"404","LAUR RENHOLD & CATERING MOHAMMED MOUJAHED
                ","919699086","2017-10-11","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"405","LEIF INGEBRIGTSEN
                ","919810793","2017-10-28","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"406","LONE NORÅS FITNESS
                ","819701342","2017-10-11","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"407","MAGERØYA MASKIN AS
                ","919759399","2017-10-20","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"408","MARIUS NILSEN HOLDING AS
                ","919784938","2017-10-25","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"409","MELLATRONIKK AS
                ","919652624","2017-10-02","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"410","MIKKEL GAUP
                ","919769505","2017-10-23","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"411","MOSQUITO AIR TAXI AS
                ","919613769","2017-10-24","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"412","NAPI HOLDING AS
                ","919789603","2017-10-25","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"413","NORDGLANS BIRGITTE REISÆNEN
                ","919653574","2017-10-03","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"414","NORDLYS SAU DA
                ","919755210","2017-10-19","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"415","NYE NORDSTRAND AS
                ","919810963","2017-10-28","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"416","NYE SØR-VARANGER EIENDOM AS
                ","819824002","2017-10-31","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"417","OLEMANN OLE CHRISTIAN SUHR
                ","919650702","2017-10-02","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"418","PLEYM'S VARANGER ARCTIC KJØTT OG FISK-SJØMAT
                ","919650176","2017-10-02","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"419","REIN LYD AS
                ","919626720","2017-10-04","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"420","RUIJA AS
                ","919606827","2017-10-24","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"421","SÁMI STORIES AS
                ","919821833","2017-11-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"422","SCENEKUNSTVERKET AS
                ","919777486","2017-10-24","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"423","SPORT OG FRILUFTSTJENESTER LARS RANDAL
                ","919722894","2017-10-17","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"424","SUOSSJAVRI FJELLSTUE ALICE BALTO
                ","919750049","2017-10-19","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"425","TANNLEGE KRISTIAN YTRELAND
                ","919740787","2017-10-17","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"426","TARØ HOLDING AS
                ","919791616","2017-10-25","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"427","VARANGER MASKINSERVICE AS
                ","919727454","2017-10-14","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"428","VARDØ EGNESENTRAL AS
                ","919679948","2017-10-06","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"429","VARDØ KYSTFISKE AS
                ","919712961","2017-10-12","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"430","VEGARDGA HOLDING AS
                ","919721537","2017-10-13","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"431","VELO AS
                ","919812788","2017-10-31","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"432","VUORJIREIN AS
                ","919754141","2017-11-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"433","YSTEBØ FISK AS
                ","919666668","2017-10-17","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"434","ØST MMT AS
                ","919691654","2017-10-10","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"435","70 NORD DATA & TECHNOLOGY AS
                ","919955767","2017-11-23","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"436","ACRITO AS
                ","919881860","2017-11-10","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"437","ADELEIN AS
                ","920000738","2017-11-30","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"438","ALMA HALSES VEI 1 AS
                ","919826665","2017-11-07","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"439","ALTA PSYKOMOTORISK FYSIOTERAPI AS
                ","919982330","2017-11-28","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"440","AQUIP AS
                ","919993898","2017-11-29","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"441","ARCTIC GUIDING AND FOOD MIKA JUHANI ERVASTI
                ","919924144","2017-11-24","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"442","ARCTIC SECRET HOLDING AS
                ","919854618","2017-11-24","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"443","AS -UTVIKLING
                ","919794763","2017-11-20","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"444","BARNEFYSIO AS
                ","819880352","2017-11-09","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"445","BIOMAP CONSULT AS
                ","919850957","2017-11-03","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"446","BLOCK INVEST AS
                ","919966858","2017-11-29","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"447","BORGEN BYGG
                ","919931396","2017-11-20","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"448","BYGGTJENESTER NORD AS
                ","919982306","2017-11-28","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"449","CONORD INVEST AS
                ","919949880","2017-11-22","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"450","EINAR RYGGSTEIN
                ","920001491","2017-11-30","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"451","ENSITA HOLDING AS
                ","919881054","2017-11-09","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"452","EVOLO AS
                ","919911549","2017-11-15","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"453","FDVHUSET VARANGER AS
                ","919932910","2017-11-20","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"454","FJORDFISKEREN AS
                ","919974990","2017-11-27","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"455","FYSIOTERAPEUT BJERKE AS
                ","919955279","2017-11-23","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"456","FØNIKS BYGG AS
                ","920008488","2017-12-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"457","GAMNES & BROR AS
                ","919932961","2017-11-21","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"458","KVALSUND BYGG AS
                ","919932996","2017-11-20","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"459","KVALSUND OPPDRETTSERVICE AS
                ","919968842","2017-11-28","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"460","LAKSELV BILUTLEIE AS
                ","919916214","2017-11-16","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"461","LANGFJORD NÆRINGSSAMVIRKE SA
                ","919206993","2017-11-23","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"462","LUOHKKÁ VANNVERK SA
                ","919603690","2017-11-30","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"463","MATHISEN FJORD OG KYSTFISKE
                ","919859199","2017-11-07","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"464","MERKUR VARDØ AS
                ","919944250","2017-11-29","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"465","MOLNTUSS AS
                ","919874996","2017-11-09","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"466","MOSLETT HOLDING AS
                ","919927364","2017-11-20","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"467","NILIAN AS
                ","919884665","2017-11-20","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"468","NORDBO AS
                ","919986085","2017-11-28","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"469","NORDKYN SENTRALFRYSELAGER AS
                ","919931825","2017-11-30","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"470","NORTHERN LIGHTS PROPERTY & DEVELOPMENT AS
                ","919905549","2017-11-14","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"471","NORWAY CATCH AS
                ","919833750","2017-11-03","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"472","OLAF ANDREASSEN
                ","919947179","2017-11-22","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"473","OLSA EIENDOM AS
                ","919943351","2017-11-22","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"474","ORTOPED SPESIALIST MARTTI PALOTIE
                ","919952229","2017-11-23","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"475","R HERMANSEN HOLDING AS
                ","919982322","2017-11-28","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"476","REKS INVEST AS
                ","919925485","2017-11-17","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"477","RPL HOLDING AS
                ","819954402","2017-11-23","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"478","SÁMI STORIES AS
                ","919821833","2017-11-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"479","SEPPOLA HEGE IRENE
                ","919816902","2017-11-08","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"480","T. GUSTAVSEN HOLDING AS
                ","919871407","2017-11-08","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"481","THORSLUND AS
                ","919971797","2017-11-28","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"482","TIRPITZ MUSEUM AS
                ","919975261","2017-11-27","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"483","TLW EVENTS ALEXANDER ELIASSEN
                ","919899964","2017-11-13","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"484","TRAFIKKSKOLEN I VARDØ AS
                ","919996846","2017-11-30","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"485","TRYGG EIENDOM AS
                ","919790857","2017-11-08","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"486","TWJ POLERING AS
                ","919875178","2017-11-10","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"487","UTVIKLA NORD LOYAL MARKET LA VALLE PINEDA
                ","919998245","2017-11-30","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"488","VALDAS ANDRUSKEVICIUS
                ","919358491","2017-11-02","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"489","VARDØ FISKERISERVICE AS
                ","919871814","2017-11-08","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"490","VINICA FILM OG MEDIA AS
                ","919910739","2017-11-15","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"491","VUORJIREIN AS
                ","919754141","2017-11-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"492","BASECAMP VARANGER AS
                ","920159133","2017-12-21","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"493","BELLIKA HOLDING AS
                ","920148786","2017-12-19","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"494","BRENNERIVEIEN 23 AS
                ","920137342","2017-12-20","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"495","ELS BEAUTY ART AS
                ","920047416","2017-12-08","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"496","FINNMARKBYGGKONTROLL AS
                ","920162517","2017-12-21","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"497","FINNMARKSVEIEN 56 AS
                ","920167543","2017-12-27","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"498","FORT GJORT AS
                ","920126561","2017-12-14","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"499","FRANZBAKKEN AS
                ","920025455","2017-12-05","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"500","FØNIKS BYGG AS
                ","920008488","2017-12-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"501","GI DRIFT GUDMUNDUR INDRIDASON
                ","920042805","2017-12-08","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"502","H2 ARCTIC AS
                ","920057047","2017-12-12","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"503","HERMETIKKEN KULTURREGNSKAP AS
                ","920061052","2017-12-12","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"504","HUGSTMYR INVEST AS
                ","920060013","2017-12-12","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"505","ISAK ADRIAN MIKKELSEN EIRA
                ","920036120","2017-12-07","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"506","JOVSSET THOMAS J.P. SARA
                ","920171494","2017-12-29","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"507","K.F EIENDOM AS
                ","920137075","2017-12-20","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"508","KIMEK EIENDOM AS
                ","920138349","2017-12-18","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"509","KONSULENTROKKESTAD LTD
                ","920010431","2017-12-07","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"510","KVARVET EIENDOM AS
                ","920018017","2017-12-04","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"511","LIHOLMEN BIOGASS AS
                ","920153224","2017-12-20","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"512","MARET RISTEN ANDERSDATTER SARA
                ","920169589","2017-12-28","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"513","MARTHE K. LILAND AS
                ","920012493","2017-12-04","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"514","MARTHE K. LILAND HOLDING AS
                ","920022693","2017-12-05","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"515","MATEMATIKKLANDET UTDANNINGSSENTER AS
                ","920023266","2017-12-05","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"516","NORDMAT AS
                ","920056156","2017-12-12","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"517","OM KRAN AS
                ","920020844","2017-12-05","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"518","PERSONELL AS
                ","920010571","2017-12-04","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"519","POWER INNOVATION AS
                ","920056148","2017-12-11","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"520","R. OLSEN AS
                ","920018904","2017-12-05","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"521","S. SKJÅVIK AS
                ","920020658","2017-12-05","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"522","SEALINE FISHING AS
                ","820126122","2017-12-14","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"523","SOLUTIONS INVEST THK AS
                ","920056172","2017-12-11","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"524","STALL ARTIC HELENE ISAKSEN
                ","920166628","2017-12-22","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"525","TANA HUSKY AS
                ","819981922","2017-12-20","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"526","TNISKA HOLDING AS
                ","920016731","2017-12-04","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"527","TOR ISAK DÖRMENEN
                ","984104103","2017-12-08","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"528","XLM HOLDING AS
                ","920155987","2017-12-20","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"529","ØST-FINNMARK PORTSERVICE AS
                ","919999322","2017-12-04","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"530","ALTA BYGGSERVICE AS
                ","920364667","2018-02-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"531","BARENTS BUSS AS
                ","920285082","2018-01-22","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"532","BARENTS BYGGCONSULT AS
                ","920251110","2018-01-16","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"533","BILBYEN SKADESENTER VADSØ AS
                ","920167381","2018-01-24","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"534","BRONTES AS
                ","920205631","2018-01-08","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"535","CAPE MARINA AS
                ","920313779","2018-02-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"536","DØLØR EIENDOM AS
                ","920343732","2018-01-30","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"537","E6 TALVIK EIENDOM AS
                ","920208142","2018-01-09","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"538","FJELLGREN
                ","820254082","2018-01-17","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"539","FRONT TECH ANS
                ","920221777","2018-01-10","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"540","FROST EIENDOMSUTVIKLING AS
                ","920324606","2018-01-26","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"541","GLIMT BØRSTRAND
                ","920272940","2018-01-18","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"542","H2O NORTH AS
                ","920209815","2018-01-09","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"543","HAMMERFEST BOWLING AS
                ","920210651","2018-01-09","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"544","HELØY FISH AS
                ","920230776","2018-01-12","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"545","HH INVEST & HOLDING AS
                ","920274390","2018-01-19","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"546","ICARAVAN ALTA AS
                ","920202829","2018-01-08","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"547","IFJORD CAMPING 1 AS
                ","920186696","2018-01-04","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"548","IFJORD CAMPING AS
                ","920354610","2018-01-31","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"549","ISOENERGI ØST-FINNMARK AS
                ","920228860","2018-01-11","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"550","JOHNSENVEIEN 8 AS
                ","920331041","2018-01-29","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"551","KAUTOMUSIC AS
                ","920246370","2018-01-16","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"552","KEVIN BOINE AS
                ","920334245","2018-01-29","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"553","KVÆNANGSLAST AS
                ","920354181","2018-01-31","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"554","LAMO FISKERI
                ","920231845","2018-01-12","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"555","LASKEN FISK AS
                ","920352073","2018-01-31","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"556","LING LING ROCKS AS
                ","920246389","2018-01-31","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"557","MAKEMI MARIT MIKKELSDATTER KEMI
                ","820353242","2018-01-31","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"558","MIDNIGHTSUN TOURIST SERVICE AS
                ","920208894","2018-01-18","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"559","MIDTSTUA HOLDING AS
                ","920276210","2018-01-19","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"560","MJÅBJØRN AS
                ","920196667","2018-01-05","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"561","MORTENSENS CREW AS
                ","920292402","2018-01-29","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"562","NORDLYS TRAFIKKSENTER AS
                ","920202640","2018-01-08","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"563","NORTHERNLIGHT MINING
                ","920288278","2018-01-30","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"564","ODD INGE SØR-REIME AS
                ","920361757","2018-02-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"565","OTTAR MIENNA ANTI
                ","820217462","2018-01-10","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"566","PARK ALTA AS
                ","920340407","2018-01-30","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"567","PARK ALTA HOLDING AS
                ","920340369","2018-01-30","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"568","POWER SOLUTIONS INVEST AS
                ","920235239","2018-01-12","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"569","PREISS GÅRD
                ","920180132","2018-01-19","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"570","PROFFMARITIM AS
                ","920217656","2018-01-10","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"571","RO2 HOLDING AS
                ","920313353","2018-01-25","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"572","SKANDI INVEST
                ","920261663","2018-01-27","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"573","SKJERMO TAK OG BYGG AS
                ","920320619","2018-01-26","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"574","SOLBERG KYSTFISKE AS
                ","920280846","2018-01-22","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"575","STEFAN RAVN STRIFELDT
                ","920188281","2018-01-04","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"576","STIAN KARLSEN HOLDING AS
                ","920246443","2018-01-16","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"577","STORBAKK CONSULT AS
                ","920246346","2018-01-16","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"578","TANNLEGE STIG ANTONSEN AS
                ","920271170","2018-01-22","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"579","TOFFEEBOY AS
                ","920284906","2018-01-22","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"580","TROMS OG FINNMARK CHIPTUNNING THOMAS HANSEN
                ","920235263","2018-01-12","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"581","TØMRER ENOKSEN
                ","820231872","2018-01-12","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"582","ALIN SNEKKER AS
                ","920456022","2018-02-19","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"583","ALTA BYGGSERVICE AS
                ","920364667","2018-02-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"584","APOLONIA KIRKENES AS
                ","920420605","2018-02-12","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"585","ARCTIC LIFE N70 AS
                ","920016367","2018-02-22","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"586","ARCTIC SMILE TANNREGULERING AS
                ","920428878","2018-02-13","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"587","B. FREDRIKSEN AS
                ","920468462","2018-02-20","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"588","BACKHOLM ANDERSEN TAXI
                ","920244106","2018-03-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"589","BERLEVÅG MOTELL AS
                ","920471226","2018-02-21","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"590","BOARON HOLDING AS
                ","920383491","2018-02-05","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"591","CAPE MARINA AS
                ","920313779","2018-02-01","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"592","CHRISTIANSEN ENK
                ","920437117","2018-02-14","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"593","DAG ØYVIND INGILÆ HOLDING AS
                ","920399517","2018-02-07","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"594","DAHLS GLASS OG INTERIØR AS
                ","920385206","2018-02-05","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"595","DLS BYGG AS
                ","920470262","2018-02-21","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"596","EINEMO FISKE
                ","920472451","2018-02-21","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"597","EINVIK KYSTFISKE AS
                ","920447597","2018-02-15","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"598","FINOTECH AS
                ","920510272","2018-02-28","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"599","FRANOR FISK AS
                ","920472095","2018-02-21","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"600","FRYDENBØ EIENDOM ØKSFJORD AS
                ","920509630","2018-02-28","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"601","GALSCHJØDT DESIGN AS
                ","920408427","2018-02-08","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"602","GLENN SIMONSEN
                ","920474225","2018-02-21","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"603","HAK LANDMÅLING AS
                ","920490484","2018-02-26","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"604","HALDDE GROUP AS
                ","920370292","2018-02-02","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"605","HC. JERNVARE AS
                ","920382584","2018-02-06","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"606","HEIMDALLR AS
                ","920376843","2018-02-05","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"607","HIYA AS
                ","920503756","2018-02-27","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"608","HÆTTA FRITID
                ","920390021","2018-02-06","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"609","HÅKON KRISTIAN HALDORSEN
                ","920473555","2018-02-21","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"610","INGEBRIGTSEN MEKANISKE AS
                ","920438954","2018-02-14","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"611","INGRID STEINLEIN
                ","920467385","2018-02-20","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"612","JPG INVEST AS
                ","920407501","2018-02-08","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"613","KIRKENES BOLIG EIENDOM AS
                ","920514081","2018-02-28","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"614","KJERNEVIRKSOMHET AS
                ","920369634","2018-02-02","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
"615","KJØLLEFJORD SKIPSEKSPEDISJON AS
                ","920468802","2018-02-20","Nyregistrering i Foretaksregisteret               
                ","Finnmark","Før"
