"","bedrnavn","bedrnr","opprdato","type","fylke","COVID"
"13041","FLEKKEN HOLDING AS
                ","929348877","2022-06-13","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13042","FOTOGRAF AUDUN BORGEMYR AS
                ","929361148","2022-07-01","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13043","FOTTERAPAUT INGRID GØYTIL
                ","929363876","2022-06-16","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13044","FRANSHOLMEN HOLDING AS
                ","929380088","2022-06-18","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13045","FRISØRTID AS
                ","929435753","2022-06-29","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13046","FRYDENLUNDEN AS
                ","929289218","2022-06-02","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13047","G.T.G TOMTEUTVIKLING AS
                ","929444671","2022-07-01","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13048","GEIRS BILINVEST AS
                ","929425936","2022-06-28","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13049","GSO - HANDEL, GLENN S. OLSEN
                ","929293673","2022-06-02","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13050","GUMPEN 1 AS
                ","929425308","2022-06-27","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13051","GUMPEN 2 AS
                ","929425375","2022-06-27","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13052","GUNNAR HAUGAAS AS
                ","929332725","2022-06-10","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13053","GÅSLEVANNSVEIEN SA
                ","929227212","2022-07-01","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13054","HADLAND MAXISERVICE
                ","929270150","2022-06-13","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13055","HAGA EYEWEAR
                ","929398661","2022-06-21","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13056","HAMRAN ENERGI AS
                ","929382625","2022-06-18","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13057","HANNEMYR
                ","929288084","2022-06-02","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13058","HAUSVIKSTRANDA AS
                ","929350189","2022-06-14","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13059","HEGLAND & SANDÅKER EIENDOM AS
                ","929289870","2022-06-02","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13060","HERSTØL GÅRDSDRIFT
                ","929420969","2022-06-27","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13061","HINTSA BIL
                ","929337239","2022-06-29","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13062","HNV AS
                ","929445783","2022-07-01","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13063","HOLMEN DEKOR AS
                ","929346009","2022-06-13","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13064","HR STRATEGY AS
                ","929408632","2022-06-23","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13065","HUNSØYA UTVIKLING AS
                ","929305086","2022-06-07","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13066","HUSEFJELL ENGINEERING & SOFTWARE SOLUTIONS AS
                ","929437721","2022-06-29","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13067","HØGSETH MASKIN & UTLEIE AS
                ","929385152","2022-06-20","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13068","ICONIC CARS AS
                ","929349466","2022-06-13","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13069","INVEST SYD AS
                ","829309432","2022-06-07","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13070","IVAR FÅLAND AS
                ","929334132","2022-06-10","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13071","J A S HOLDING AS
                ","929426142","2022-06-28","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13072","JAN SVANTESEN MASKIN SERVICE AS
                ","929415639","2022-06-24","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13073","JERSTAD VVS AS
                ","929395492","2022-06-21","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13074","JMØDEGAARD HOLDING AS
                ","929290917","2022-06-02","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13075","JODASOL AS
                ","929289579","2022-06-21","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13076","JOHANSON INVEST AS
                ","929443268","2022-06-30","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13077","JULIA MH INVEST AS
                ","929418638","2022-06-25","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13078","JUSUPOVS MALERFIRMA AS
                ","929325141","2022-06-13","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13079","KASPARS RASINS
                ","929431634","2022-06-28","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13080","KB PARTS AS
                ","929263154","2022-06-27","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13081","KCS KONSULT
                ","829067692","2022-06-28","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13082","KEVIN MURPHY MURER AS
                ","929297342","2022-06-14","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13083","KJELVIKA KRAFT AS
                ","929325281","2022-06-09","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13084","KJEVEORTOPED SCHULTZ AS
                ","929421647","2022-06-27","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13085","KJEVIK GA HANGAR AS
                ","829394162","2022-06-21","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13086","KK MEDIC AS
                ","929436237","2022-06-29","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13087","KLEVEN GÅRD
                ","929417194","2022-06-25","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13088","KRISTIAN SPEAKING AS
                ","929408926","2022-06-23","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13089","KTJ EIENDOM AS
                ","929382617","2022-06-18","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13090","KVANVIK LANDBRUKS-UTLEIE AS
                ","929391756","2022-06-21","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13091","LANDSNES UTLEIE, REP & VEDLIKEHOLD AS
                ","929376110","2022-06-17","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13092","LARSEN FLEKKESTRIKK
                ","929420667","2022-06-27","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13093","LAWO LAB SERVICES AS
                ","929378113","2022-06-17","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13094","LB MUSIC AS
                ","929373561","2022-06-17","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13095","LENJAK AS
                ","929314050","2022-06-08","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13096","LEONARDO AS
                ","929398505","2022-06-22","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13097","LIH INVEST AS
                ","829431122","2022-06-28","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13098","LILLE ASIA YAO FU
                ","929374010","2022-06-17","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13099","LILLESAND BILOPPHOGGING AS
                ","929295218","2022-06-02","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13100","LILLESAND BYGG OG VAKTMESTERTJENESTER AS
                ","929425979","2022-06-27","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13101","LINNEGRØVAN 16 AS
                ","929437306","2022-06-30","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13102","LISCOMP AS
                ","929101618","2022-06-09","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13103","LITTLE ONES AS
                ","929429583","2022-06-29","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13104","LORENTZEN VIBES AS
                ","929295196","2022-06-02","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13105","M MOEN HOLDING AS
                ","929432029","2022-06-28","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13106","M. K. ANDERSEN TJENESTER
                ","929422163","2022-06-27","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13107","MA-LU AS
                ","929180992","2022-06-03","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13108","MARU STORE AS
                ","929315189","2022-06-08","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13109","MEDIA SYNC AS
                ","929417380","2022-06-25","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13110","MIRJAM STORM DESIGN AS
                ","929376218","2022-06-17","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13111","MOEN RESORT, LERPOLD
                ","929330358","2022-06-10","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13112","MONTASJE I SØR AS
                ","929318242","2022-06-08","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13113","MR SMART AS
                ","929326733","2022-06-10","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13114","MULTI NICK AS
                ","929374835","2022-06-17","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13115","MYRA LANDVIK AS
                ","929374452","2022-06-17","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13116","MØLLA LAGER AS
                ","929306511","2022-06-07","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13117","NEKKAR SKYWALKER ONSHORE AS
                ","929400534","2022-06-22","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13118","NITOCE INVEST AS
                ","929321359","2022-06-09","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13119","NOEM INVEST AS
                ","929359003","2022-06-15","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13120","ORDKLANG AS
                ","929405234","2022-06-22","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13121","OTD CONSULTING AS
                ","929382455","2022-06-18","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13122","OTRA FORSIKRING AS
                ","929419561","2022-06-27","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13123","OTTAR VENEMYR AS
                ","929433491","2022-06-29","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13124","PAALOMA AS
                ","929282477","2022-06-01","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13125","PASCHEN-ERIKSEN
                ","929322746","2022-06-09","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13126","PASIMIMA HOLDING AS
                ","929333454","2022-06-23","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13127","PH-BODYBALANCE EVJEN
                ","929398653","2022-06-22","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13128","PLATANIUM AS
                ","929286065","2022-06-03","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13129","POCKET UNIVERSE AS
                ","829306492","2022-06-07","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13130","POLLEN CONSULTING AS
                ","929430654","2022-06-29","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13131","POSEBYHAVEN SCENE AS
                ","929440730","2022-06-30","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13132","REBOOT AS
                ","929306589","2022-06-07","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13133","REINHARDTSEN EIENDOM AS
                ","929309707","2022-06-23","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13134","REMI NORDHAUG
                ","929313313","2022-06-08","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13135","REPSTAD GÅRD - MASKIN & BYGG AS
                ","829294982","2022-06-09","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13136","RIDE HARD HENRIKSEN
                ","929413350","2022-06-24","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13137","ROGER AAMODT INVEST AS
                ","929437233","2022-06-30","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13138","ROYSTIG EIENDOM AS
                ","929416325","2022-06-24","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13139","RUENES EIENDOM AS
                ","929289447","2022-06-02","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13140","RVR AS
                ","929316738","2022-06-08","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13141","SAMEIET FEVIK HELSEBYGG DA
                ","929301579","2022-06-03","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13142","SAMEIET HESTEMYR PARK B1
                ","929336488","2022-06-11","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13143","SAMEIET HYLESTAD NÆRINGSPARK
                ","927277522","2022-06-15","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13144","SAMEIET STEMMANE 24 OG 26
                ","929221117","2022-06-22","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13145","SAMEIET TROHEIKNUTEN HYTTEFELT FB 8
                ","928612465","2022-06-28","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13146","SAMEIET TØNNEVOLLSKOGEN 1
                ","929287088","2022-06-01","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13147","SASOMTHONG MEENA KAEO-NGONG
                ","829304872","2022-06-07","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13148","SATTAM CONSULTING AS
                ","929391314","2022-06-21","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13149","SBT - SØRLANDSKE BETONGTJENESTER AS
                ","929363396","2022-06-23","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13150","SD CONSULTING AS
                ","929369998","2022-06-16","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13151","SERVICELINJEN AS
                ","929371992","2022-06-16","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13152","SETTLER AS
                ","929264088","2022-06-08","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13153","SIAM CAFE THAI MAT & SUSHI AS
                ","929296680","2022-06-03","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13154","SITECOM KRISTIANSAND AS
                ","929384490","2022-06-20","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13155","SJØ GALLAGHER
                ","929374967","2022-06-17","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13156","SMARTBYGG SØGNE AS
                ","929314093","2022-06-10","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13157","SMI HOLDING AS
                ","929285824","2022-06-01","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13158","SORIFIED AS
                ","929285115","2022-06-01","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13159","SPORTIMA EIENDOM AS
                ","929436547","2022-06-29","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13160","SPRUDLEFESTIVALEN AS
                ","929411609","2022-06-23","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13161","SPTU TOMT 1 AS
                ","929317785","2022-06-08","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13162","SPTU TOMT 10 AS
                ","929317815","2022-06-08","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13163","SPTU TOMT 12 AS
                ","929317823","2022-06-08","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13164","SPTU TOMT 13 AS
                ","829317842","2022-06-08","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13165","SPTU TOMT 15.2 AS
                ","929317866","2022-06-08","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13166","SPTU TOMT 18 AS
                ","929317874","2022-06-08","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13167","SPTU TOMT 19 AS
                ","929317882","2022-06-08","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13168","SPTU TOMT 21 AS
                ","929317904","2022-06-08","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13169","SPTU TOMT 8 AS
                ","929317831","2022-06-08","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13170","SPTU TOMT 9 AS
                ","929317807","2022-06-08","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13171","SPTU TOMT 9.1 AS
                ","929317793","2022-06-08","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13172","SR REGNSKAP AS
                ","929315987","2022-06-08","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13173","STEIN I SØR AS
                ","929418115","2022-06-25","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13174","STEMMANE 24 B AS
                ","929288793","2022-06-02","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13175","STOREMYR HOLDING AS
                ","929417968","2022-06-25","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13176","SV CADRE 1 AS
                ","929369831","2022-06-16","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13177","SV CADRE 2 AS
                ","929369858","2022-06-16","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13178","SV CADRE 3 AS
                ","929369882","2022-06-16","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13179","TEAM LOFOTEN AS
                ","929349288","2022-06-13","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13180","TEKNOLOGIVEIEN 5A AS
                ","929306635","2022-06-07","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13181","TG ELEKTRO & AUTOMASJON AS
                ","929286162","2022-06-01","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13182","THAPA IT & MEDIA
                ","929431502","2022-06-30","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13183","TINDE2 AS
                ","929207106","2022-06-08","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13184","TOLK 24 AS
                ","929431642","2022-06-28","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13185","TONE INVEST AS
                ","929434862","2022-06-29","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13186","TORVET 1A EIENDOM AS
                ","929351622","2022-06-14","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13187","TRGP-HOLDING AS
                ","929384148","2022-06-20","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13188","TROLLSPREKK AS
                ","829343932","2022-06-13","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13189","TS-KONSULENTEN AS
                ","929384164","2022-06-20","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13190","TØMRER ESPEN BERNTSEN AS
                ","929383788","2022-06-18","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13191","TØMRER JØRN LUNDBERG AS
                ","929402987","2022-06-22","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13192","VAGLEN NÆRINGSBYGG AS
                ","929420764","2022-06-27","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13193","VERONICA RATH
                ","929356381","2022-06-14","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13194","VIAU MEDIA AS
                ","929403851","2022-06-22","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13195","VIKINGWORKERS AS
                ","929186907","2022-06-03","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13196","VIP BILUTLEIE AS
                ","929325699","2022-06-09","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13197","WELDEAMANUEL HABESHA CATERING
                ","929395085","2022-06-21","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13198","WILD TONIC NORWAY AS
                ","929421892","2022-06-27","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13199","XENIAS HOUSES AS
                ","929371739","2022-06-16","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13200","XH2O FTJ AS
                ","829132842","2022-06-30","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13201","YMIRCO AS
                ","929181174","2022-06-07","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13202","ØSTRE EID GÅRD BERGGREN
                ","929422430","2022-06-27","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13203","ØVREBØ INDUSTRIOMRÅDE 12 AS
                ","929344359","2022-06-13","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13204","ÅGEDAL AS
                ","929286219","2022-06-01","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13205","ÅMLID SERVICE AS
                ","929285425","2022-06-01","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13206","360 ENTREPRENØR AS
                ","929499379","2022-07-16","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13207","ABRAHAMSEN SERVICE
                ","929446429","2022-07-01","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13208","ADVOKATFIRMAET OALAND AS
                ","929563980","2022-07-28","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13209","AFK LONGUM INVEST AS
                ","929543599","2022-07-26","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13210","AGDER EL-TJENESTER AS
                ","929576179","2022-07-30","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13211","AGDER ENERGI GKV AS
                ","929371089","2022-07-08","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13212","AGDER MASKINUTLEIE AS
                ","929544641","2022-08-01","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13213","AK-BYGG KIDANE WELDETNSAE
                ","929536983","2022-07-23","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13214","ALYTIC BLUE AS
                ","929546865","2022-07-26","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13215","AMFAS HOLDING AS
                ","929530012","2022-07-22","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13216","AMIGO LARGO HOLDINGS AS
                ","929545834","2022-07-26","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13217","AMP WHEELS AS
                ","929436245","2022-07-22","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13218","AMUNDSEN BYGG & EIENDOM AS
                ","929480627","2022-07-12","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13219","ANLEGGSØR UTLEIE AS
                ","929530381","2022-07-22","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13220","AP TØMRERSERVICE AS
                ","929527607","2022-07-21","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13221","APOLLON TRAINING AS
                ","929334078","2022-07-09","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13222","ARE FLATELAND MASKIN AS
                ","929507231","2022-07-19","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13223","ARENDAL FRITIDSORDNING AS
                ","929533135","2022-07-22","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13224","ARNTSEN BYGG OG RENOVERING
                ","929499948","2022-07-16","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13225","AUDNA HYTTA AS
                ","829513412","2022-07-20","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13226","AUKLANDS EIENDOM AS
                ","929537270","2022-07-23","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13227","AVNP SEKSJON 1 AS
                ","929497813","2022-07-16","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13228","AVNP SEKSJON 10 AS
                ","929497937","2022-07-16","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13229","AVNP SEKSJON 11 AS
                ","929497945","2022-07-16","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13230","AVNP SEKSJON 12 AS
                ","929497953","2022-07-16","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13231","AVNP SEKSJON 13 AS
                ","929497961","2022-07-16","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13232","AVNP SEKSJON 14 AS
                ","829497972","2022-07-16","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13233","AVNP SEKSJON 15 AS
                ","929497988","2022-07-16","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13234","AVNP SEKSJON 16 AS
                ","929497996","2022-07-16","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13235","AVNP SEKSJON 18 AS
                ","929498003","2022-07-16","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13236","AVNP SEKSJON 19 AS
                ","929498011","2022-07-16","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13237","AVNP SEKSJON 2 AS
                ","929497848","2022-07-16","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13238","AVNP SEKSJON 3 AS
                ","929497856","2022-07-16","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13239","AVNP SEKSJON 4 AS
                ","929497864","2022-07-16","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13240","AVNP SEKSJON 5 AS
                ","929497872","2022-07-16","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13241","AVNP SEKSJON 6 AS
                ","929497880","2022-07-16","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13242","AVNP SEKSJON 7 AS
                ","929497899","2022-07-16","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13243","AVNP SEKSJON 8 AS
                ","929497902","2022-07-16","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13244","AVNP SEKSJON 9 AS
                ","929497929","2022-07-16","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13245","AYEAH JØRGENSEN
                ","929530837","2022-07-22","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13246","BAD-KONSULENTEN AS
                ","829483572","2022-07-25","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13247","BALLONGGROSSIST FARGERIKE DRØMMER AS
                ","929471040","2022-07-08","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13248","BAYNE ISBÅT
                ","929542525","2022-07-25","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13249","BECKER -SYKKEL- MEKK
                ","929422139","2022-07-04","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13250","BEKKELI KARDEMOMMESHOP
                ","929577795","2022-07-30","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13251","BERNERS HOLDING AS
                ","929531485","2022-07-22","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13252","BESIM EIENDOM AS
                ","929533917","2022-07-25","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13253","BEVEL HOLDING AS
                ","929566246","2022-07-28","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13254","BG NILSEN INVEST AS
                ","929530160","2022-07-22","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13255","BILVASKESENTERET AMTMANNSVINGEN AS
                ","929468538","2022-07-08","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13256","BIRKELAND GUL & BLÅ AS
                ","929487826","2022-07-20","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13257","BIRKELAND HANDELSENTER AS
                ","929505670","2022-07-26","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13258","BIRKELAND SOLPARK AS
                ","929444779","2022-07-01","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13259","BOMER 23 AS
                ","829556332","2022-07-27","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13260","BOMER 24 AS
                ","929556399","2022-07-27","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
"13261","BOMER 25 AS
                ","929556445","2022-07-27","Nyregistrering i Foretaksregisteret               
                ","Agder","Under"
