"","bedrnavn","bedrnr","opprdato","type","fylke","COVID"
"11161","NOVAMED AS
                ","929209729","2022-05-12","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11162","NYE GOL HOLDING 1 AS
                ","929190807","2022-05-25","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11163","NYE GOL HOLDING 2 AS
                ","929190815","2022-05-25","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11164","NYE GOL HOLDING 3 AS
                ","829190842","2022-05-25","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11165","NYE GOL INVEST AS
                ","929190858","2022-05-25","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11166","NYE TRYGVE STRAND EIENDOM AS
                ","929222830","2022-05-18","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11167","OCNET AS
                ","929155920","2022-05-28","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11168","OPEN ART MARKET AS
                ","929276531","2022-05-31","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11169","PEPPERSTØVET AS
                ","929241398","2022-05-21","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11170","POLANSKI INVEST AS
                ","929147928","2022-05-04","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11171","PRINTUP AS
                ","929223748","2022-05-18","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11172","PXID LØVSTAD
                ","929216199","2022-05-13","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11173","R. M HOLDING AS
                ","929217624","2022-05-13","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11174","RAMOSAJ BYGG
                ","929210441","2022-05-12","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11175","RDTM HOLDING AS
                ","929157494","2022-05-28","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11176","RE BLIKK AS
                ","929156560","2022-05-05","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11177","REQUESTRIAN GROUP TIMOFEEVA
                ","927476657","2022-05-12","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11178","RUDSBAKKEN AS
                ","929247388","2022-05-23","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11179","RØRLEGGERMESTER H.M. RØD V/ HANS-MARTIN RØD
                ","929247817","2022-05-23","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11180","SAMEIET BOKERØYVEIEN 24 OG 26
                ","929142918","2022-05-04","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11181","SANTULANMALAS / V PERNILLE HØVIK FLENVANG
                ","929273354","2022-05-30","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11182","SIKT HOLDING AS
                ","929141482","2022-05-03","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11183","SKOG OG MILJØ AS
                ","929160711","2022-05-05","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11184","SKRAUTVÅLVEGEN 64 AS
                ","929282094","2022-05-31","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11185","SLETTO HOLDING AS
                ","929140877","2022-05-04","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11186","SMAKFULL ERNÆRING AS
                ","829139642","2022-05-03","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11187","SNAPPY'S RUNDTOM SHEIKH TABIN NASIR
                ","929265181","2022-05-28","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11188","SOLBRÅTAN BORETTSLAG
                ","929137876","2022-05-03","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11189","SOLVIKA RESTAURANT AS
                ","929212991","2022-05-12","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11190","STELL INVEST AS
                ","929215931","2022-05-14","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11191","STORGATA 4 HØNEFOSS AS
                ","829182262","2022-05-10","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11192","STRANDVEIEN 33 AS
                ","929271181","2022-05-30","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11193","STRØMSØ AS
                ","929216075","2022-05-13","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11194","STUBSVE AS
                ","929212649","2022-05-16","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11195","SUBA SUSHI THON
                ","929180534","2022-05-10","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11196","SUDNDALEN MASKIN AS
                ","929212886","2022-05-12","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11197","SUNPOWER ENERGI AS
                ","929201728","2022-05-12","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11198","SVENE ANLEGG AS
                ","929148002","2022-05-04","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11199","SWETECH AS
                ","929228065","2022-05-19","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11200","SÅ STOR AS
                ","829215462","2022-05-13","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11201","TEAM REMMAN
                ","929206320","2022-05-12","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11202","TEEKIE MOBIL SA
                ","929248163","2022-05-23","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11203","THOMAS AL HOLDING AS
                ","929254325","2022-05-24","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11204","TOYOTA INSURANCE MANAGEMENT NUF
                ","929108329","2022-05-16","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11205","TYROL EIENDOM
                ","929041429","2022-05-04","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11206","TYTTEBÆRMOEN EIENDOM AS
                ","929222377","2022-05-18","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11207","TYTTEBÆRMOEN MILJØPARK AS
                ","929186117","2022-05-10","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11208","UAUTO TOLLEFSEN
                ","829176092","2022-05-09","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11209","UHLEN MASKIN AS
                ","929224159","2022-05-18","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11210","UNION RESTAURANT DRIFT AS
                ","929201671","2022-05-12","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11211","UVDAL TUNINGSERVICE KITTILSEN
                ","928529436","2022-05-24","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11212","VIKERSUND BADSTUEBÅT AS
                ","929179218","2022-05-09","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11213","VIKINGAILAB ACHOU
                ","929218698","2022-05-16","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11214","VIKTOR BERGANE HOLDING AS
                ","929237536","2022-05-20","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11215","VINKELVEIEN 2 AS
                ","929211855","2022-05-12","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11216","VISUNOR GROUP AS
                ","929152611","2022-05-05","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11217","WERGE BYGGCONSULTING AS
                ","929182790","2022-05-10","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11218","XBUSS AS
                ","929208250","2022-05-12","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11219","XFIT GEIR KRISTENSEN
                ","929164385","2022-05-05","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11220","YI-INVEST AS
                ","929221850","2022-05-16","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11221","YPSILON BAR / MESA 52 AS
                ","929201663","2022-05-12","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11222","YPSILON CRM AS
                ","829139812","2022-05-03","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11223","YPSILON TAXI DRAMMEN AS
                ","929230736","2022-05-19","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11224","ØYA CAMPING AS
                ","929153464","2022-05-06","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11225","AD STUDIO AGNESA DOKA
                ","929412850","2022-06-24","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11226","ADYANT AS
                ","929372492","2022-06-16","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11227","AF ENTREPRENØR AS
                ","929312570","2022-06-08","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11228","AKARI NUMEDAL AS
                ","929416708","2022-06-25","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11229","AKSEN AS
                ","929402022","2022-06-23","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11230","ALBJERK INVESTMENT HOLDING AS
                ","929403215","2022-06-22","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11231","ALEXANDERSEN AUTODETAIL
                ","929410769","2022-06-23","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11232","AMICIS HOLDING AS
                ","929443136","2022-06-30","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11233","AMMAR MOAHMMED TRANSPORT
                ","929380037","2022-06-18","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11234","AUTO X AS
                ","929409523","2022-06-23","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11235","AXW AS
                ","829414732","2022-06-24","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11236","BEAUTY BY RONJA FRYDENLUND
                ","829399792","2022-06-24","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11237","BERGSVEIEN 6 AS
                ","829420252","2022-06-27","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11238","BOKVALITET UTVIKLING TRØNDELAG AS
                ","929385055","2022-06-20","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11239","BONSKI AS
                ","929343492","2022-06-13","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11240","C-MARTIN INVEST AS
                ","929319877","2022-06-09","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11241","C.M.A HOLDING AS
                ","929403177","2022-06-22","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11242","CAFÉ SØRØST AS
                ","829302802","2022-06-03","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11243","CAPITANIOFSWEDEN AS
                ","929187164","2022-06-13","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11244","CHOUDHRY TRANSPORT
                ","929417003","2022-06-25","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11245","COACH SINCLAIR AS
                ","929445163","2022-07-01","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11246","CONCEPT HOUSE FOSSHEIM
                ","929356756","2022-06-14","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11247","COOLGREY AS
                ","929425146","2022-06-27","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11248","DIANAS BEAUTY BAR AS
                ","929311736","2022-06-08","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11249","DIPLODOCUS UTVIKLING AS
                ","929303415","2022-06-04","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11250","DITT HUS AS
                ","929309375","2022-06-07","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11251","DIVCON AS
                ","929349814","2022-06-14","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11252","DRAMMEN PANORAMA AS
                ","929304489","2022-06-07","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11253","DYSTOPIA FILM Ingvaldsen
                ","994300997","2022-06-09","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11254","EAT & DRIVE AS
                ","929303555","2022-06-20","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11255","EDUARDO G TOFT
                ","929303474","2022-06-23","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11256","EFFEKT INVEST AS
                ","929338332","2022-06-18","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11257","ELVEBYEN SYKKEL&HAGE AS
                ","929315286","2022-06-08","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11258","ENGEN & NILSEN FAMILY INVEST AS
                ","929297288","2022-06-03","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11259","ERIK LOFTSGÅRD
                ","925070246","2022-06-27","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11260","ETIK2 AS
                ","929398521","2022-06-22","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11261","ETMINAN HOLDING AS
                ","929363329","2022-06-15","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11262","F.N.H EIENDOM AS
                ","929392000","2022-06-21","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11263","FINN KIRKEDELEN
                ","885780342","2022-06-28","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11264","FISKEBIL1 AS
                ","929405374","2022-06-23","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11265","FJELLBERG HOLDING AS
                ","929322517","2022-06-09","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11266","FJUKLE HOLDING AS
                ","929336941","2022-06-11","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11267","FLEMMING ROA
                ","994735632","2022-06-23","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11268","FREDRIK GABRIELSEN HOLDING AS
                ","829393042","2022-06-21","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11269","FULVOUS AS
                ","929445090","2022-07-01","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11270","GARDEROBE & SOLSKJERMING AS
                ","929298691","2022-06-03","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11271","GAUTEPLASS TOFYRERMVED
                ","929431766","2022-07-01","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11272","GESJOES HOLDING AS
                ","929347935","2022-06-13","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11273","GRAN INDUSTRIES AS
                ","929181832","2022-06-18","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11274","GRANDAY AS
                ","929350278","2022-06-14","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11275","GRØNSTAD UTLEIESERVICE DA
                ","929446224","2022-07-01","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11276","HALLINGDAL TREFELLING AS
                ","929414128","2022-06-24","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11277","HAUKJEM INVEST AS
                ","929376935","2022-06-17","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11278","HELLUM INVEST AS
                ","929408349","2022-06-23","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11279","HENRIK HOLTAN AS
                ","929417925","2022-06-25","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11280","HERTZ ELEKTRO AS
                ","929359518","2022-06-15","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11281","HOL EIENDOM AS
                ","929364937","2022-06-15","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11282","HOLO TREPLEIE
                ","929296168","2022-06-03","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11283","HOLTET GÅRD MIKROGARTNERI AS
                ","929409647","2022-06-23","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11284","HOLTVEDT AUTOSPA
                ","929423607","2022-06-27","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11285","HOVDEGARD EIENDOM AS
                ","829370662","2022-06-16","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11286","HUSØYNVEGEN GOL AS
                ","929312546","2022-06-08","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11287","HÅRSTYLIST IDA MARI NILSEN
                ","929324544","2022-06-09","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11288","ICEDRIVE AS
                ","929432339","2022-06-29","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11289","INDUSTRIGATA KLINIKKDRIFT AS
                ","929416597","2022-06-24","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11290","ISI BYGG AS
                ","929423534","2022-06-27","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11291","JACOBSEN LEGETJENESTER AS
                ","929345002","2022-06-13","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11292","JARUNEE MYHRA SKJØNNHET
                ","929437039","2022-06-29","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11293","JEFF EIENDOM AS
                ","929268008","2022-06-21","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11294","JNH AS
                ","929395255","2022-06-21","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11295","JOE BYGG AS
                ","929438248","2022-06-30","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11296","JOE GROUP AS
                ","929295811","2022-06-03","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11297","JOUFEILI TRANSPORT
                ","929291506","2022-06-02","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11298","KAMILLE CAFE MØRKASSEL
                ","929438574","2022-06-30","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11299","KARGO INVEST AS
                ","929349512","2022-06-13","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11300","KARINAUSKAS BYGG
                ","929302982","2022-06-04","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11301","KFAM HOLDING AS
                ","929403169","2022-06-22","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11302","KILBRO EIENDOM AS
                ","829426722","2022-06-28","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11303","KILEMOKROKEN 1 AS
                ","929320425","2022-06-09","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11304","KONNERUD SENTER PANORAMA BORETTSLAG
                ","929299868","2022-06-03","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11305","KREATIV INVEST BAJWA
                ","925942723","2022-06-11","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11306","KRISTINE GRAN AS
                ","929304306","2022-06-04","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11307","KROPPENS SENTRUM AS
                ","929440080","2022-06-30","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11308","LIAN TUNINGSERVICE
                ","929376498","2022-06-17","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11309","LIBERTY1 HOLDING AS
                ","929307488","2022-06-07","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11310","LISLERUD INVEST AS
                ","929334531","2022-06-11","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11311","LOFTSGÅRD INVEST AS
                ","929354486","2022-06-14","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11312","LOU INTERIØR AS
                ","929165977","2022-06-07","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11313","M&N INVEST AS
                ","929305078","2022-06-07","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11314","MABA HOLDING AS
                ","929383737","2022-06-18","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11315","MEMENTO MORI AS
                ","929334264","2022-06-10","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11316","MERETHE'S HJEMMEBAKERI HAGEN
                ","829416832","2022-06-25","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11317","MEYS AS
                ","929317327","2022-06-08","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11318","MICHAEL K. ØVREBØ
                ","929287363","2022-06-01","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11319","MIMI WOOD ART LAIMIS MICIUNAS
                ","829430312","2022-06-28","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11320","MIN HAGE AS
                ","929338022","2022-06-11","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11321","ML NORDIC AS
                ","829245132","2022-06-16","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11322","NELEUS HOLDING AS
                ","929399277","2022-06-22","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11323","NESVOLL ORGANISASJONSUTVIKLING AS
                ","929415949","2022-06-24","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11324","NITRO EIENDOM AS
                ","829362082","2022-06-15","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11325","NOREFJELL DAGLIGVARE OG SERVICE AS
                ","929354281","2022-06-14","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11326","NOVI AS
                ","929323807","2022-06-09","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11327","NYE HEATEX NORWAY AS
                ","929305345","2022-06-07","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11328","NYE LIER PLANTELAND AS
                ","929372379","2022-06-16","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11329","NYE TANNLEGENE NYGAARD AS
                ","929417283","2022-06-25","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11330","NYE VESTRE BERGET AS
                ","929446690","2022-07-01","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11331","NYGAARD INVESTERING AS
                ","929290127","2022-06-02","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11332","NØSTETANGEN CAFE AS
                ","929372115","2022-06-16","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11333","ONTO AS
                ","929389379","2022-06-20","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11334","PIKSY AS
                ","929351045","2022-06-14","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11335","PK KVERNSTUEN FORMIDLING
                ","929264541","2022-06-07","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11336","POPSGRAPHICS PHOTCHAMAN LIEN
                ","929337050","2022-06-11","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11337","PRAGMA PANDA HOLDING AS
                ","929413199","2022-06-24","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11338","PRELBO HOLDING AS
                ","929326709","2022-06-10","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11339","PRESTFOSS SENTRUMSEIENDOM AS
                ","929103394","2022-06-13","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11340","PUKERUD ANLEGG AS
                ","929312325","2022-06-08","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11341","PÅLERUD
                ","929194314","2022-06-03","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11342","PÅLRUD SKOG OG VED AS
                ","929362381","2022-06-15","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11343","QUILTEHILDE SKJEVDAL
                ","989704583","2022-06-10","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11344","RAMOSAJ INVEST
                ","929401913","2022-06-24","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11345","RIH BIOENERGI AS
                ","929437535","2022-06-29","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11346","RNL BYGG OG MONTASJE AS
                ","929301854","2022-06-03","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11347","RØSSUM ANLEGG
                ","929428471","2022-06-28","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11348","SAMEIET PLIMSOLL
                ","929406273","2022-06-23","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11349","SAMEIET SILENTIA
                ","929406354","2022-06-23","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11350","SAMEIET STRANDHAGEN PARKERING
                ","929425324","2022-06-27","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11351","SAMEIET SVELVIGEN BRYGGE PARKERING
                ","929406362","2022-06-23","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11352","SAMEIET TOTTEN LODGE T4
                ","929365860","2022-06-16","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11353","SAMEIET VILLA ASKER
                ","929412540","2022-06-24","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11354","SAZAI MALIN ECKHOFF ÅRNES
                ","829293382","2022-06-10","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11355","SCANDINAVIA DENT AS
                ","929361253","2022-06-15","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11356","SCHNAUZER & EFTF. KLIMAINVEST AS
                ","829311852","2022-06-08","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11357","SH FLESBERG HOLDING AS
                ","929414233","2022-06-24","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11358","SHB GROUP AS
                ","929445430","2022-07-01","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11359","SHISI KALEEM
                ","929335856","2022-06-15","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11360","SKJÆRDALEN SKOG AS
                ","829415232","2022-06-24","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11361","SKRAUTVÅLVEGEN FAGERNES AS
                ","829334062","2022-06-15","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11362","SMAKSLYKKE CC DRAMMEN AS
                ","929307283","2022-06-07","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11363","SMP PARTS NORGE AS
                ","929361784","2022-06-20","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11364","SNØGG ØKONOMI AS
                ","929395360","2022-06-21","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11365","SOKNA HUND V/MARTINE SÆTRANG
                ","929394356","2022-06-23","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11366","SOKNA NATUR OG GÅRDSBARNEHAGE AS
                ","929267664","2022-06-20","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11367","SOLSTEN FURNITRADE AS
                ","929294319","2022-06-02","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11368","SPORTPROFFEN NORGE AS
                ","929219414","2022-06-07","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11369","STJERNENE BARN & JUNIOR AS
                ","929314999","2022-06-08","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11370","SUSTINERI AS
                ","929377605","2022-06-17","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11371","SØRDAL MAT AS
                ","929417828","2022-06-25","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11372","TERAPEUT PERNILLE VILLADSEN AS
                ","929346769","2022-06-13","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
"11373","TERJE BRÅTNER
                ","983419925","2022-06-28","Nyregistrering i Foretaksregisteret               
                ","Buskerud","Under"
