"","bedrnavn","bedrnr","opprdato","type","fylke","COVID"
"5674","PER CHRISTIAN MOE SPESIALIST I LUNGE- OG INDREMEDISIN AS
                ","928622134","2022-01-27","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5675","PTG INVEST II AS
                ","928632482","2022-01-27","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5676","RED IMPACT HOLDING AS
                ","928652602","2022-02-01","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5677","REIERSEN GÅRD
                ","928522989","2022-01-11","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5678","RIANMAS AS
                ","928462528","2022-01-18","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5679","RULA EIENDOM AS
                ","928492052","2022-01-05","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5680","SCHØNING POULSEN HOLDING
                ","928622916","2022-01-27","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5681","SELIM SALEH
                ","928515389","2022-01-10","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5682","SHH AS
                ","928472000","2022-01-04","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5683","SILJE MARI ALFREDSEN
                ","928519120","2022-01-10","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5684","SJØVEGAN UTLEIEBYGG AS
                ","828634062","2022-01-28","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5685","SKOELVDALEN OG SUNDLIA SKOGSBILVEGLAG SA
                ","928269523","2022-01-11","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5686","SNEKKER GORSKOVS
                ","928642542","2022-01-31","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5687","STAKKEVOLLVEGEN 303 AS
                ","928467511","2022-01-04","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5688","STEMMER I NORD AS
                ","928616959","2022-01-26","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5689","SVANHILD ROTIHAUG ELLBURG
                ","928592359","2022-01-28","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5690","TANNLEGE INA LINDAHL HALVORSEN AS
                ","928530086","2022-01-12","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5691","TAXI NORD AS
                ","928655504","2022-02-01","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5692","TEAM JENSSEN AS
                ","928319903","2022-01-06","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5693","THRANE INVEST AS
                ","928547108","2022-01-14","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5694","TOLLEFSEN EIENDOM AS
                ","928603156","2022-01-24","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5695","TORRFISK.NO AS
                ","828625802","2022-01-27","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5696","TORSTEIN JOHANSEN
                ","928596826","2022-01-21","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5697","TOTAL APARTMENTS AS
                ","928644316","2022-01-31","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5698","TRIO RØR AS
                ","928649881","2022-02-01","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5699","TROMSØ NÆRINGSUTVIKLING AS
                ","928465845","2022-01-03","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5700","TROND MIKALSEN HOLDING AS
                ","928489396","2022-01-05","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5701","UNIBAS AS
                ","928584852","2022-01-20","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5702","URGESO JAMAL GENNA TAXI
                ","913864433","2022-01-31","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5703","VJ-BYGG VEBJØRN JOHNSEN
                ","928565378","2022-01-18","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5704","VOFSA OLE NERGAARD
                ","928583821","2022-01-20","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5705","ØYELEGE EIRIN KOLLSTRØM AS
                ","828522302","2022-01-13","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5706","ÅRSANDTUN AS
                ","928506584","2022-01-07","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5707","3R OF NORWAY NEVERDAL
                ","928689689","2022-02-21","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5708","68 GRADER ARCTIC SERVICE AS
                ","928745368","2022-02-16","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5709","AARTSELAAR HOLDING AS
                ","928796450","2022-02-23","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5710","ABC TECH AS
                ","928777723","2022-02-19","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5711","AGLAPEN EIENDOM AS
                ","928721779","2022-02-11","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5712","ALFHEIM BYGG AS
                ","928717712","2022-02-10","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5713","ALSKOG CONSULT AS
                ","928721108","2022-02-11","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5714","ANDREASSEN SERVITIUM AS
                ","928688712","2022-02-07","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5715","ARCTIC FREEDIVER AS
                ","928786293","2022-02-22","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5716","ARCTIC LODGE TROMVIK AS
                ","928721868","2022-02-11","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5717","ASKEPOTTS RENHOLD TJENESTER AS
                ","928705838","2022-02-09","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5718","AURORA KLIMA AS
                ","928741117","2022-02-15","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5719","AYA ASIABUTIKKEN AAFRAA ALKHATIB
                ","928642518","2022-02-01","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5720","BACO EIENDOM AS
                ","928848825","2022-03-01","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5721","BERGMO MULTISERVICE AS
                ","928724972","2022-02-11","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5722","BIL- OG TRUCKSERVICE EIENDOM AS
                ","928848698","2022-03-01","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5723","BJØRKMO BO OG OMSORG AS
                ","928711013","2022-02-09","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5724","BJØRNSUND BRUK
                ","915758967","2022-02-03","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5725","BJØRNÅ BRUKTBIL AUTO AS
                ","928822397","2022-02-25","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5726","BULKTUNING AS
                ","828764012","2022-02-18","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5727","BYTOPPEN AS
                ","928686884","2022-02-07","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5728","BÅTSERVICE TROMSØ AS
                ","928754596","2022-02-17","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5729","CHEN CHINA AS
                ","928702138","2022-02-08","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5730","COMPLETTBYGG TROMS AS
                ","928775313","2022-02-19","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5731","CR SERVICE AS
                ","928794091","2022-02-23","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5732","DRANGFELT INVEST AS
                ","928710718","2022-02-09","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5733","EIERSEKSJONSSAMEIET SKIR 2
                ","928699056","2022-02-08","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5734","ELGRID HOLDING AS
                ","928780058","2022-02-21","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5735","ELIAS ASFAW DROSJELØYVE
                ","928803090","2022-02-24","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5736","EMPTY HOLDING AS
                ","928751023","2022-02-17","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5737","ERLING BRATSBERG
                ","915033881","2022-02-07","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5738","FERDASYN HOLDING AS
                ","928725022","2022-02-11","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5739","FINDER STORE AS
                ","928775208","2022-02-26","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5740","FISESO EIENDOM AS
                ","928687961","2022-02-07","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5741","FITNESSPOINT SKIBOTN AS
                ","928710475","2022-02-09","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5742","FRODE K INVEST AS
                ","928736474","2022-02-15","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5743","FRONT ARKITEKTUR AS
                ","928698955","2022-02-08","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5744","FUTURO HOLDING AS
                ","928713660","2022-02-10","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5745","GEIR RØSTAD HOLDING AS
                ","828837982","2022-02-28","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5746","GRY T. H. RAUM AS
                ","928830799","2022-02-26","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5747","HALIBUT ARCTIC HOSPITALITY INVEST AS
                ","928746844","2022-02-16","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5748","HASSAN MUKHTAR TAXI
                ","928809390","2022-02-24","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5749","HILMA ENTREPRENØR AS
                ","928773175","2022-02-21","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5750","HUSØY INVESTERINGSSELSKAP AS
                ","928728285","2022-02-14","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5751","JAKOBSEN BILBERGING AS
                ","928781666","2022-02-21","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5752","JERNBANE NORD AS
                ","928682315","2022-02-07","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5753","KARL DAVIDS GROUP AS
                ","928717933","2022-02-10","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5754","KATO-STEIN AS
                ","928763048","2022-02-18","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5755","KONGLA HANDLERI AS
                ","928795713","2022-02-23","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5756","KONSULENT ANITA BERSVENDSEN
                ","928755770","2022-02-17","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5757","KVASS HOLDING AS
                ","928744264","2022-02-16","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5758","LASERLARSSON AS
                ","928830608","2022-02-26","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5759","LOFOTENTURIST AS
                ","928652661","2022-02-01","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5760","LUKASVENT AS
                ","928844080","2022-03-01","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5761","LØVBERG SKOGSHJELP
                ","928830683","2022-02-26","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5762","M.VOLD AS
                ","928653501","2022-02-01","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5763","MAGNUSSENS FIKSE HJEM
                ","928747875","2022-02-23","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5764","MALERBJØRN AS
                ","928654176","2022-02-01","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5765","METABLOCK AS
                ","928693406","2022-02-07","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5766","MICHELSEN DRIFT
                ","928598632","2022-02-07","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5767","MOHAMMED
                ","928830772","2022-02-26","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5768","MOSKAN AS
                ","928819736","2022-02-24","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5769","MT EIENDOM UTVIKLING AS
                ","928719979","2022-02-10","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5770","NIKLA TECHNOLOGIES AS
                ","928715493","2022-02-10","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5771","NORDAFØRR KOMPETANSE AS
                ","928775437","2022-02-19","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5772","NORDIAC AS
                ","828669982","2022-02-03","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5773","NOVAFORM NORD AS
                ","928724921","2022-02-11","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5774","NYE SALANGEN-NYHETER AS
                ","928785181","2022-02-21","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5775","ODDGEIR M INVEST AS
                ","928659364","2022-02-02","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5776","OSLOLEILIGHETER AS
                ","928663477","2022-02-03","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5777","PACKTREK ADVENTURES AS
                ","928710920","2022-02-09","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5778","PAPARAZZI AV CAMILLA NORVOLL AS
                ","928851559","2022-03-01","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5779","PLAST OG MONTASJE AS
                ","928735575","2022-02-15","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5780","PROFFICE NOR AS
                ","928660958","2022-02-02","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5781","PULS BYGG AS
                ","928594858","2022-02-22","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5782","PÅ ØRA AS
                ","928670279","2022-02-03","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5783","RAIAN HOLDING AS
                ","928825035","2022-02-25","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5784","RAYMOND NILSEN COACHING
                ","928698467","2022-03-01","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5785","RED IMPACT HOLDING AS
                ","928652602","2022-02-01","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5786","RINGJORD MARITIM AS
                ","928724379","2022-02-24","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5787","RISØ KAFFEBAR AS
                ","928710734","2022-02-19","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5788","RM FOOD AS
                ","928670309","2022-02-15","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5789","RT RENOVERINGSTJENESTER AS
                ","928725278","2022-02-11","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5790","SBIRK INVEST AS
                ","928791742","2022-02-22","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5791","SDK EIENDOM MIGUEL RAMIREZ ROA
                ","928761541","2022-02-17","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5792","SEIBERGAN AS
                ","928678989","2022-02-04","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5793","SENJA ENERGY GROUP AS
                ","928684865","2022-02-09","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5794","SENJA ENERGY SERVICE AS
                ","928687163","2022-02-07","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5795","SEREPTA EIENDOM AS
                ","928745708","2022-02-16","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5796","SIDA EIENDOM AS
                ","928682528","2022-02-05","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5797","SKAGØYSUND EIENDOM AS
                ","928715116","2022-02-10","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5798","SKJAUFF FJELLSPORT
                ","928831914","2022-02-26","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5799","SNE TRADING AS
                ","928664120","2022-02-02","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5800","SOA FISH AS
                ","928656764","2022-02-02","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5801","STRANDEN EIERSEKSJONSSAMEIE
                ","928706036","2022-02-09","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5802","SVÆRHOLT AS
                ","928670236","2022-02-03","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5803","TAXI NORD AS
                ","928655504","2022-02-01","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5804","TEKNISK DRIFT AS
                ","928762785","2022-02-17","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5805","THAKKARS ARTYZ
                ","828738402","2022-02-15","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5806","TOJO MAT AS
                ","928822362","2022-02-25","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5807","TOR ANDERS JOHANSEN AS
                ","928793923","2022-02-23","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5808","TRIO RØR AS
                ","928649881","2022-02-01","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5809","TRONDENES BORETTSLAG
                ","928685373","2022-02-17","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5810","TØLLEFSENHJØRNET AS
                ","928832562","2022-02-26","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5811","UTVIKLING NORD AS
                ","928721787","2022-02-11","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5812","VATNE FRAKT AS
                ","928684040","2022-02-07","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5813","VOLT RØR HOLDING AS
                ","928668541","2022-02-21","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5814","WAAGES REDNINGS- OG AKUTTMEDISINSK UNDERVISNING
                ","928827917","2022-02-25","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5815","WENDY'S GREAT STUFF FOR LESS WENDELYN FRANTZEN
                ","928663906","2022-02-02","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5816","ØRSTAD TRANSPORT AS
                ","928804801","2022-02-24","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5817","ØYMO HOLDING AS
                ","928832902","2022-02-26","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5818","365RESORTS AS
                ","928929396","2022-03-15","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5819","A3D.NO AS
                ","928869423","2022-03-04","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5820","ARCTIC INDUSTRY AS
                ","828868292","2022-03-03","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5821","ARKTOS BISTRO AS
                ","828965182","2022-03-22","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5822","ARNØYA INVEST AS
                ","928943976","2022-03-17","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5823","ASTAFJORD FRAKT AS
                ","928869644","2022-03-04","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5824","AWVSF HOLDING AS
                ","928911357","2022-03-10","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5825","BACO EIENDOM AS
                ","928848825","2022-03-01","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5826","BEAUTY BY DORIS AS
                ","828932772","2022-03-15","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5827","BIL- OG TRUCKSERVICE EIENDOM AS
                ","928848698","2022-03-01","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5828","BILTREND STANGNES AS
                ","928857700","2022-03-02","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5829","BRA MULTISERVICE AS
                ","928958558","2022-03-21","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5830","BRENNE MULTISERVICE
                ","928896315","2022-04-01","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5831","CLEAN TECH AS
                ","928187837","2022-03-02","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5832","CR PROPERTIES AS
                ","928977323","2022-03-24","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5833","DALBAKK SKOG OG BYGG
                ","928969878","2022-03-23","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5834","DALVANG EIENDOM AS
                ","928911195","2022-03-10","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5835","DEKA ABDULLAH PRODUCTS
                ","928880583","2022-03-07","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5836","DØRUM SERVICE AS
                ","928989062","2022-03-26","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5837","EIENDOMSPARTNER NORD AS
                ","928901416","2022-03-09","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5838","FAGERHEIM BISTRO
                ","928915670","2022-03-11","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5839","FEME HUD OG KROPPSPLEIE AS
                ","929019717","2022-04-01","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5840","FESK Å POTEDES AS
                ","928949230","2022-03-18","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5841","FIRMAWEBBEN AS
                ","928998185","2022-03-28","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5842","FREDRIKSEN MULTISERVICE
                ","928986497","2022-03-30","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5843","FRESH HAIR PEDERSEN
                ","928934462","2022-03-16","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5844","GA CONSULT AS
                ","928919609","2022-03-11","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5845","GJERDIN TRANSPORT AS
                ","928881857","2022-03-07","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5846","GULDHAUGEN HEST AS
                ","928778703","2022-03-07","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5847","HAGEFESTN AS
                ","828708252","2022-03-08","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5848","HANNE PÅ LANDET INVEST AS
                ","928944018","2022-03-17","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5849","HANSSEN BERLE AS
                ","928960234","2022-03-21","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5850","HARALD ENGEN HOLDING AS
                ","928960390","2022-03-21","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5851","HEKA INVESTERINGSSELSKAP AS
                ","928932486","2022-03-15","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5852","HØST VERVET AS
                ","929004876","2022-03-29","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5853","HÅNDTVERKER JUNE MONG AS
                ","929020677","2022-04-01","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5854","ISRENNA BUTIKKDRIFT AS
                ","928994546","2022-03-28","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5855","JOSTEIN ROGNLI
                ","928934624","2022-03-16","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5856","KIOSKDRIFT SOLBAKKEN CHRISTIAN
                ","928957829","2022-03-21","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5857","LUKASVENT AS
                ","928844080","2022-03-01","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5858","LUNDHA AS
                ","928876675","2022-03-04","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5859","LUXLASH SANDNES
                ","928905543","2022-03-10","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5860","LYFSTONE RESEARCH & DEVELOPMENT AS
                ","928941116","2022-03-17","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5861","MAHAR GEMSTONE & JEWELLERY
                ","929011147","2022-03-31","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5862","MARIA MARTINSEN AS
                ","928900800","2022-03-09","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5863","MEISTAD HOLDNING AS
                ","928922413","2022-03-16","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5864","MITRA HOLDING AS
                ","928890228","2022-03-08","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5865","MÅLSELV BILDIAGNOSE AS
                ","928934470","2022-03-16","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5866","NEMUS HARSTAD NY AS
                ","928901297","2022-03-10","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5867","NIEVE INVEST AS
                ","828959832","2022-03-21","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5868","NMJ SERVICE DA
                ","828971972","2022-03-23","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5869","NORD NORSK MUSIKKFESTIVAL AS
                ","928913260","2022-03-24","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5870","NORDNORSK INVESTERING AS
                ","928867552","2022-03-03","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5871","NORMANN HOLM AS
                ","928995380","2022-03-28","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5872","NORØ HOLDING AS
                ","928939413","2022-03-16","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5873","NYE IBILN AS
                ","928881830","2022-03-07","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5874","NYE TROMSØ FORSIKRINGSSENTER AS
                ","928899934","2022-03-11","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5875","OLAUSSEN SERVICE AS
                ","928968650","2022-03-23","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5876","OLDERHAVNA FISKERIHAVN AS
                ","928724158","2022-03-30","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5877","OLE MAGNUS JOHANSEN
                ","928983595","2022-03-25","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5878","OMM KYSTFISKE AS
                ","928911381","2022-03-14","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5879","OSVALDSEN HELSE
                ","928868567","2022-03-04","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5880","PAPARAZZI AV CAMILLA NORVOLL AS
                ","928851559","2022-03-01","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5881","PRO WEBSHOP LTD
                ","928796280","2022-03-08","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5882","PSYKOLOGSPESIALIST E. M. GROWEN AS
                ","929001141","2022-03-29","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5883","PUST BÆRUM AS
                ","928951065","2022-03-18","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5884","QUADRAT BYGG AS
                ","928866297","2022-03-03","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5885","RAYMOND NILSEN COACHING
                ","928698467","2022-03-01","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5886","RENTUNGE.NO - AKSEL GRUNNVÅG
                ","928913384","2022-03-15","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5887","RF TRANSPORT AS
                ","928869997","2022-03-22","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5888","RIXN HOLDING AS
                ","928822494","2022-03-14","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5889","SALANGEN BIENNALE AS
                ","928829790","2022-03-10","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5890","SAMI HISTORY TROMSØ AS
                ","928869504","2022-03-04","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5891","SECONDKNIT SHOP AS
                ","928990338","2022-03-26","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
"5892","SKJELLNES INVEST AS
                ","928884384","2022-03-07","Nyregistrering i Foretaksregisteret               
                ","Troms","Under"
